gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork	gene_clean	delta_abs_percentil	logFC	is_dge	n_dge	hgnc_symbol	label
ENSG00000020577	5	3	2	-0.00341794227553615	0.3247090864075266	0.15139886110423373	0.17331022530329288	AD	ENSG00000020577	0.7103243377073533	0.33008286487216765	FALSE	7	SAMD4A	SAMD4A
ENSG00000246922	8	36	-28	-0.4094493790664343	0.4022035157217133	0.5753899480069324	-0.17318643228521913	Control	ENSG00000246922	0.709333993562763	0.03544035938814538	FALSE	7	UBAP1L	UBAP1L
ENSG00000159079	3	16	-13	-0.2064336606709853	0.2442436246595692	0.41718247090864075	-0.17293884624907155	Control	ENSG00000159079	0.7090864075266154	0.09140725452623322	FALSE	7	CFAP298	CFAP298
ENSG00000181610	34	146	-112	-1.546337402080949	0.6109185441941074	0.7836098044070314	-0.17269126021292402	Control	ENSG00000181610	0.708838821490468	-0.11784409919425444	FALSE	7	MRPS23	MRPS23
ENSG00000148925	154	500	-346	-4.7133826090499555	0.788932904184204	0.9612527853429068	-0.17231988115870267	Control	ENSG00000148925	0.7085912354543203	-0.17932394683617936	FALSE	7	BTBD10	BTBD10
ENSG00000171051	5	24	-19	-0.28763994802916487	0.3247090864075266	0.4969051745481554	-0.17219608814062887	Control	ENSG00000171051	0.7080960633820252	-0.1819695324458639	FALSE	7	FPR1	FPR1
ENSG00000095587	5	24	-19	-0.28763994802916487	0.3247090864075266	0.4969051745481554	-0.17219608814062887	Control	ENSG00000095587	0.7080960633820252	-0.1977831463543387	FALSE	7	TLL2	TLL2
ENSG00000174231	5	24	-19	-0.28763994802916487	0.3247090864075266	0.4969051745481554	-0.17219608814062887	Control	ENSG00000174231	0.7080960633820252	-0.07675782936125941	FALSE	7	PRPF8	PRPF8
ENSG00000102226	365	98	267	3.583193082710731	0.9004704134686804	0.7285219113641991	0.17194850210448132	AD	ENSG00000102226	0.7073533052735825	-0.2253665125669091	FALSE	7	USP11	USP11
ENSG00000108509	84	314	-230	-3.1433943867918153	0.7241891557316167	0.896137657836098	-0.17194850210448132	Control	ENSG00000108509	0.7073533052735825	-0.095595246517183	FALSE	7	CAMTA2	CAMTA2
ENSG00000207389	13	56	-43	-0.6124650974618834	0.47660311958405543	0.6485516216885368	-0.17194850210448132	Control	ENSG00000207389	0.7073533052735825	-0.00995787052861119	FALSE	7	RNU1-4	RNU1-4
ENSG00000274576	17	71	-54	-0.7613432909518794	0.5127506808615994	0.6842040108937856	-0.1714533300321862	Control	ENSG00000274576	0.7068581332012874	0.01728216188930997	FALSE	7	IGHV2-70	IGHV2-70
ENSG00000179832	7	32	-25	-0.3688462353873445	0.3815300817033919	0.5529834117355781	-0.17145333003218616	Control	ENSG00000179832	0.7064867541470661	-0.0776496275565286	FALSE	7	MROH1	MROH1
ENSG00000272763	7	32	-25	-0.3688462353873445	0.3815300817033919	0.5529834117355781	-0.17145333003218616	Control	ENSG00000272763	0.7064867541470661	-9.136648474805664e-4	FALSE	7	LINC03057	LINC03057
ENSG00000171860	9	40	-31	-0.4500525227455241	0.4207724684327804	0.5921020054468928	-0.1713295370141125	Control	ENSG00000171860	0.7061153750928447	0.23291760785627336	FALSE	7	C3AR1	C3AR1
ENSG00000137409	35	148	-113	-1.5598717833073124	0.6147561277543947	0.7857142857142857	-0.170958157959891	Control	ENSG00000137409	0.7058677890566972	-0.184179736665957	FALSE	7	MTCH1	MTCH1
ENSG00000142197	44	22	22	0.26726968225172926	0.6468185194355038	0.47623174052983414	0.1705867789056697	AD	ENSG00000142197	0.7056202030205496	-0.13161535497226495	FALSE	7	DOP1B	DOP1B
ENSG00000081913	20	12	8	0.07778834508264348	0.5360237682594702	0.365684575389948	0.17033919286952215	AD	ENSG00000081913	0.7050012379301808	0.18229464674139884	FALSE	7	PHLPP1	PHLPP1
ENSG00000175471	9	6	3	0.01011643895082711	0.4207724684327804	0.25043327556325823	0.17033919286952215	AD	ENSG00000175471	0.7050012379301808	-0.10856405021708147	FALSE	7	MCTP1	MCTP1
ENSG00000120509	9	6	3	0.01011643895082711	0.4207724684327804	0.25043327556325823	0.17033919286952215	AD	ENSG00000120509	0.7050012379301808	-0.15629983976333506	FALSE	7	PDZD11	PDZD11
ENSG00000136436	9	6	3	0.01011643895082711	0.4207724684327804	0.25043327556325823	0.17033919286952215	AD	ENSG00000136436	0.7050012379301808	0.12151359702102128	FALSE	7	CALCOCO2	CALCOCO2
ENSG00000087448	16	10	6	0.05071958262991694	0.5049517207229512	0.33473632087150285	0.1702153998514484	AD	ENSG00000087448	0.7042584798217381	-0.10599199542700076	FALSE	7	KLHL42	KLHL42
ENSG00000154642	16	10	6	0.05071958262991694	0.5049517207229512	0.33473632087150285	0.1702153998514484	AD	ENSG00000154642	0.7042584798217381	0.1583307057289609	FALSE	7	C21orf91	C21orf91
ENSG00000164853	21	88	-67	-0.937290246894602	0.5432037633077494	0.713295370141124	-0.17009160683337454	Control	ENSG00000164853	0.7038871007675167	0.00488386328751455	FALSE	7	UNCX	UNCX
ENSG00000117643	58	26	32	0.402613494515362	0.6818519435503838	0.5118841297350829	0.1699678138153009	AD	ENSG00000117643	0.7036395147313691	-0.10706538886051398	FALSE	7	MAN1C1	MAN1C1
ENSG00000113575	338	94	244	3.2719023145043757	0.8923000742758108	0.7224560534785838	0.16984402079722705	AD	ENSG00000113575	0.7032681356771479	-0.1713596191408442	FALSE	7	PPP2CA	PPP2CA
ENSG00000163704	6	28	-22	-0.3282430917082547	0.35528596187175043	0.5251299826689775	-0.16984402079722705	Control	ENSG00000163704	0.7032681356771479	-0.11405923047134436	FALSE	7	PRRT3	PRRT3
ENSG00000154096	52	24	28	0.3484759696099089	0.6666254023273087	0.4969051745481554	0.16972022777915324	AD	ENSG00000154096	0.7026491705867789	-0.2146560886688551	FALSE	7	THY1	THY1
ENSG00000184076	24	14	10	0.10485710753537002	0.5630106461995543	0.3932904184204011	0.16972022777915324	AD	ENSG00000184076	0.7026491705867789	-0.17415383355311675	FALSE	7	UQCR10	UQCR10
ENSG00000164574	24	14	10	0.10485710753537002	0.5630106461995543	0.3932904184204011	0.16972022777915324	AD	ENSG00000164574	0.7026491705867789	0.09914349636201968	FALSE	7	GALNT10	GALNT10
ENSG00000125675	302	87	215	2.879405258939841	0.8806635305768755	0.7111908888338697	0.1694726417430058	AD	ENSG00000125675	0.7021539985144838	-0.16605986882186308	FALSE	7	GRIA3	GRIA3
ENSG00000033122	113	38	75	0.9845918872489828	0.7546422381777668	0.5855409754889824	0.16910126268878434	AD	ENSG00000033122	0.7017826194602624	-0.12384115598978164	FALSE	7	LRRC7	LRRC7
ENSG00000139637	234	68	166	2.2162205788480405	0.8445159692993315	0.6754147066105471	0.16910126268878434	AD	ENSG00000139637	0.7017826194602624	-0.13420730277077375	FALSE	7	MYG1	MYG1
ENSG00000116199	118	399	-281	-3.8336478293363423	0.7599653379549394	0.928819014607576	-0.16885367665263673	Control	ENSG00000116199	0.7014112404060411	-0.14480557764633772	FALSE	7	FAM20B	FAM20B
ENSG00000135423	69	29	40	0.5108885443262682	0.7011636543698936	0.5324337707353305	0.1687298836345631	AD	ENSG00000135423	0.7011636543698936	-0.14946092350322715	FALSE	7	GLS2	GLS2
ENSG00000165995	144	45	99	1.3094170366817013	0.7820004951720723	0.6132706115375093	0.16872988363456298	AD	ENSG00000165995	0.700916068333746	-0.13475606828904674	FALSE	7	CACNB2	CACNB2
ENSG00000153558	255	73	182	2.432770678469853	0.8570190641247833	0.6884129735082941	0.16860609061648923	AD	ENSG00000153558	0.7006684822975984	-0.2707759771712208	FALSE	7	FBXL2	FBXL2
ENSG00000085978	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000085978	0.6991829660807131	-0.09771293427681194	FALSE	7	ATG16L1	ATG16L1
ENSG00000143612	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000143612	0.6991829660807131	-0.06456324634938149	FALSE	7	C1orf43	C1orf43
ENSG00000196581	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000196581	0.6991829660807131	-0.02281782071577431	FALSE	7	AJAP1	AJAP1
ENSG00000062650	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000062650	0.6991829660807131	0.0914492606973738	FALSE	7	WAPL	WAPL
ENSG00000168026	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000168026	0.6991829660807131	0.04094334984826453	FALSE	7	TTC21A	TTC21A
ENSG00000168288	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000168288	0.6991829660807131	-0.08651714021336154	FALSE	7	MMADHC	MMADHC
ENSG00000180817	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000180817	0.6991829660807131	-0.13324934425594037	FALSE	7	PPA1	PPA1
ENSG00000254999	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000254999	0.6991829660807131	-0.09383672628904804	FALSE	7	BRK1	BRK1
ENSG00000167191	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000167191	0.6991829660807131	0.17679471077513045	FALSE	7	GPRC5B	GPRC5B
ENSG00000105221	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000105221	0.6991829660807131	0.10703750524327305	FALSE	7	AKT2	AKT2
ENSG00000005961	2	11	-9	-0.15229613576553216	0.18209952958653133	0.35070562020302054	-0.1686060906164892	Control	ENSG00000005961	0.6991829660807131	0.05724522689869626	FALSE	7	ITGA2B	ITGA2B
ENSG00000011523	17	70	-53	-0.7478089097255161	0.5127506808615994	0.6812329784600148	-0.1684822975984155	Control	ENSG00000011523	0.6976974498638276	-0.1259817927605784	FALSE	7	CEP68	CEP68
ENSG00000204352	20	82	-62	-0.8696183407627855	0.5360237682594702	0.7043822728398118	-0.16835850458034163	Control	ENSG00000204352	0.6973260708096063	-0.20748089344150955	FALSE	7	FAM120A2P	FAM120A2P
ENSG00000203747	9	39	-30	-0.4365181415191608	0.4207724684327804	0.589130973013122	-0.16835850458034163	Control	ENSG00000203747	0.6973260708096063	-0.19218685786266043	FALSE	7	FCGR3A	FCGR3A
ENSG00000166946	29	121	-92	-1.2756497775536837	0.5914830403565239	0.759593958900718	-0.16811091854419413	Control	ENSG00000166946	0.696954691755385	-0.08190817274242157	FALSE	7	CCNDBP1	CCNDBP1
ENSG00000167037	212	62	150	1.999670479226228	0.8313939093835108	0.6634067838573905	0.16798712552612027	AD	ENSG00000167037	0.6967071057192374	-0.13948187163432202	FALSE	7	SGSM1	SGSM1
ENSG00000236901	11	47	-36	-0.5177244288773405	0.45233968804159447	0.620203020549641	-0.16786333250804658	Control	ENSG00000236901	0.6964595196830898	-0.1654879633496762	FALSE	7	MIR600HG	MIR600HG
ENSG00000134343	215	63	152	2.0267392416789547	0.8330032186184699	0.6655112651646448	0.16749195345382517	AD	ENSG00000134343	0.6962119336469423	-0.327485316276956	FALSE	7	ANO3	ANO3
ENSG00000157778	22	91	-69	-0.9643590093473284	0.5505075513741025	0.7176281257737064	-0.16712057439960393	Control	ENSG00000157778	0.6959643476107947	-0.12379378726101288	FALSE	7	PSMG3	PSMG3
ENSG00000145623	10	43	-33	-0.47712128519825064	0.437360732854667	0.6043575142361971	-0.16699678138153012	Control	ENSG00000145623	0.6957167615746472	0.11080292631480582	FALSE	7	OSMR	OSMR
ENSG00000161681	41	171	-130	-1.789956264155488	0.6387719732607081	0.8055211686060906	-0.16674919534538246	Control	ENSG00000161681	0.6954691755384996	-0.1874607813785172	FALSE	7	SHANK1	SHANK1
ENSG00000153956	411	114	297	3.989224519501629	0.9196583312701164	0.7530329289428076	0.1666254023273087	AD	ENSG00000153956	0.695221589502352	-0.22338979296697303	FALSE	7	CACNA2D1	CACNA2D1
ENSG00000181826	8	35	-27	-0.39591499784007106	0.4022035157217133	0.5685813320128744	-0.1663778162911611	Control	ENSG00000181826	0.6949740034662045	0.09705154245084202	FALSE	7	RELL1	RELL1
ENSG00000162430	32	18	14	0.1589946324408231	0.6033671700916068	0.4371131468185194	0.16625402327308736	AD	ENSG00000162430	0.6947264174300569	0.05987678979134259	FALSE	7	SELENON	SELENON
ENSG00000152503	489	134	355	4.774218630630698	0.9400841792522902	0.7743253280514979	0.16575885120079226	AD	ENSG00000152503	0.6944788313939094	-0.3823360795073061	FALSE	7	TRIM36	TRIM36
ENSG00000196542	305	90	215	2.879405258939841	0.8817776677395395	0.716142609556821	0.1656350581827185	AD	ENSG00000196542	0.6942312453577618	-0.33629953140284563	FALSE	7	SPTSSB	SPTSSB
ENSG00000144820	16	66	-50	-0.7072057660464263	0.5049517207229512	0.6704629858875959	-0.16551126516464465	Control	ENSG00000144820	0.6939836593216142	0.0674647554806469	FALSE	7	ADGRG7	ADGRG7
ENSG00000173064	36	147	-111	-1.5328030208545858	0.6192126764050507	0.7846001485516216	-0.1653874721465709	Control	ENSG00000173064	0.6937360732854667	-0.1116269150014464	FALSE	7	HECTD4	HECTD4
ENSG00000168016	4	20	-16	-0.24703680435007505	0.2896756622926467	0.4548155484030701	-0.1651398861104234	Control	ENSG00000168016	0.6933646942312454	-0.23982953492213532	FALSE	7	TRANK1	TRANK1
ENSG00000004455	4	20	-16	-0.24703680435007505	0.2896756622926467	0.4548155484030701	-0.1651398861104234	Control	ENSG00000004455	0.6933646942312454	0.03874415361771888	FALSE	7	AK2	AK2
ENSG00000169710	20	80	-60	-0.8425495783100589	0.5360237682594702	0.7010398613518197	-0.16501609309234955	Control	ENSG00000169710	0.692993315177024	-0.13308657636819454	FALSE	7	FASN	FASN
ENSG00000108091	34	19	15	0.17252901366718637	0.6109185441941074	0.4461500371379054	0.164768507056202	AD	ENSG00000108091	0.6927457291408765	-0.05579317147575757	FALSE	7	CCDC6	CCDC6
ENSG00000144712	15	61	-46	-0.6530682411409732	0.4961624164397128	0.660807130477841	-0.1646447140381282	Control	ENSG00000144712	0.6924981431047289	-0.11138131151802	FALSE	7	CAND2	CAND2
ENSG00000198755	6	4	2	-0.00341794227553615	0.35528596187175043	0.19076504085169596	0.16452092102005447	AD	ENSG00000198755	0.6917553849962862	-0.07909634848397218	FALSE	7	RPL10A	RPL10A
ENSG00000128815	6	4	2	-0.00341794227553615	0.35528596187175043	0.19076504085169596	0.16452092102005447	AD	ENSG00000128815	0.6917553849962862	0.05128195346733832	FALSE	7	WDFY4	WDFY4
ENSG00000168894	6	4	2	-0.00341794227553615	0.35528596187175043	0.19076504085169596	0.16452092102005447	AD	ENSG00000168894	0.6917553849962862	-0.1265549840788811	FALSE	7	RNF181	RNF181
ENSG00000171634	6	4	2	-0.00341794227553615	0.35528596187175043	0.19076504085169596	0.16452092102005447	AD	ENSG00000171634	0.6917553849962862	0.18608335983833868	FALSE	7	BPTF	BPTF
ENSG00000178947	6	4	2	-0.00341794227553615	0.35528596187175043	0.19076504085169596	0.16452092102005447	AD	ENSG00000178947	0.6917553849962862	-0.23000447835584129	FALSE	7	SMIM10L2A	SMIM10L2A
ENSG00000125743	21	13	8	0.07778834508264348	0.5432037633077494	0.37880663530576875	0.1643971280019807	AD	ENSG00000125743	0.6908888338697697	-0.07747861320749294	FALSE	7	SNRPD2	SNRPD2
ENSG00000168994	12	50	-38	-0.544793191330067	0.46595692002971034	0.630354048031691	-0.1643971280019807	Control	ENSG00000168994	0.6908888338697697	0.18477491549159808	FALSE	7	PXDC1	PXDC1
ENSG00000182578	7	31	-24	-0.35531185416098127	0.3815300817033919	0.5456796236692251	-0.16414954196583317	Control	ENSG00000182578	0.6905174548155484	0.13025467286079362	FALSE	7	CSF1R	CSF1R
ENSG00000187446	57	223	-166	-2.2771939883045658	0.6794998762069819	0.8431542461005199	-0.163654369893538	Control	ENSG00000187446	0.6902698687794009	-0.22230013942611393	FALSE	7	CHP1	CHP1
ENSG00000158258	58	27	31	0.38907911328899875	0.6818519435503838	0.5183213666749196	0.16353057687546424	AD	ENSG00000158258	0.6900222827432533	-0.1183030264639786	FALSE	7	CLSTN2	CLSTN2
ENSG00000168843	189	57	132	1.7560516171516891	0.814310472889329	0.6509036890319386	0.16340678385739038	AD	ENSG00000168843	0.6897746967071057	-0.23538341895856615	FALSE	7	FSTL5	FSTL5
ENSG00000097007	49	24	25	0.3078728259308191	0.6600643723693984	0.4969051745481554	0.16315919782124294	AD	ENSG00000097007	0.6895271106709582	0.13268605398557654	FALSE	7	ABL1	ABL1
ENSG00000147459	10	7	3	0.01011643895082711	0.437360732854667	0.2742015350334241	0.16315919782124289	AD	ENSG00000147459	0.6890319385986631	0.35105340374961	FALSE	7	DOCK5	DOCK5
ENSG00000126878	10	7	3	0.01011643895082711	0.437360732854667	0.2742015350334241	0.16315919782124289	AD	ENSG00000126878	0.6890319385986631	0.2340496861361636	FALSE	7	AIF1L	AIF1L
ENSG00000140612	10	7	3	0.01011643895082711	0.437360732854667	0.2742015350334241	0.16315919782124289	AD	ENSG00000140612	0.6890319385986631	0.08368783609238761	FALSE	7	SEC11A	SEC11A
ENSG00000184905	45	23	22	0.26726968225172926	0.6496657588512008	0.4866303540480317	0.16303540480316914	AD	ENSG00000184905	0.6884129735082941	-0.16230050564400678	FALSE	7	TCEAL2	TCEAL2
ENSG00000071967	6	27	-21	-0.3147087104818914	0.35528596187175043	0.5183213666749196	-0.16303540480316914	Control	ENSG00000071967	0.6884129735082941	0.00916553885141091	FALSE	7	CYBRD1	CYBRD1
ENSG00000196776	430	123	307	4.1245683317652615	0.9264669472641744	0.763555335479079	0.1629116117850954	AD	ENSG00000196776	0.6880415944540728	-0.1821524545958404	FALSE	7	CD47	CD47
ENSG00000186469	425	122	303	4.070430806859808	0.92436246595692	0.7616984402079723	0.16266402574894778	AD	ENSG00000186469	0.6875464223817777	-0.28348621771495	FALSE	7	GNG2	GNG2
ENSG00000143409	19	12	7	0.06425396385628021	0.5283486011388958	0.365684575389948	0.16266402574894778	AD	ENSG00000143409	0.6875464223817777	0.17982472111018666	FALSE	7	MINDY1	MINDY1
ENSG00000167315	19	12	7	0.06425396385628021	0.5283486011388958	0.365684575389948	0.16266402574894778	AD	ENSG00000167315	0.6875464223817777	0.01526358871057631	FALSE	7	ACAA2	ACAA2
ENSG00000175455	3	15	-12	-0.192899279444622	0.2442436246595692	0.4067838573904432	-0.162540232730874	Control	ENSG00000175455	0.6869274572914088	-0.03968988037403953	FALSE	7	CCDC14	CCDC14
ENSG00000007923	3	15	-12	-0.192899279444622	0.2442436246595692	0.4067838573904432	-0.162540232730874	Control	ENSG00000007923	0.6869274572914088	-0.04818294824158897	FALSE	7	DNAJC11	DNAJC11
ENSG00000116221	41	167	-126	-1.735818739250035	0.6387719732607081	0.8009408269373607	-0.16216885367665257	Control	ENSG00000116221	0.6865560782371875	-0.1386569556911592	FALSE	7	MRPL37	MRPL37
ENSG00000164050	17	11	6	0.05071958262991694	0.5127506808615994	0.35070562020302054	0.16204506065857882	AD	ENSG00000164050	0.6863084922010398	0.28391410459181365	FALSE	7	PLXNB1	PLXNB1
ENSG00000260197	5	23	-18	-0.2741055668028016	0.3247090864075266	0.4866303540480317	-0.16192126764050507	Control	ENSG00000260197	0.685689527110671	0.01718107618480835	FALSE	7	NA	ENSG00000260197
ENSG00000115386	5	23	-18	-0.2741055668028016	0.3247090864075266	0.4866303540480317	-0.16192126764050507	Control	ENSG00000115386	0.685689527110671	0.04843954541451389	FALSE	7	REG1A	REG1A
ENSG00000138029	5	23	-18	-0.2741055668028016	0.3247090864075266	0.4866303540480317	-0.16192126764050507	Control	ENSG00000138029	0.685689527110671	-0.04867235252292623	FALSE	7	HADHB	HADHB
ENSG00000108861	5	23	-18	-0.2741055668028016	0.3247090864075266	0.4866303540480317	-0.16192126764050507	Control	ENSG00000108861	0.685689527110671	-0.0836446239369284	FALSE	7	DUSP3	DUSP3
ENSG00000131495	15	10	5	0.03718520140355366	0.4961624164397128	0.33473632087150285	0.16142609556820997	AD	ENSG00000131495	0.685070562020302	-0.13401207393497216	FALSE	7	NDUFA2	NDUFA2
ENSG00000086065	21	82	-61	-0.8560839595364222	0.5432037633077494	0.7043822728398118	-0.16117850953206236	Control	ENSG00000086065	0.6848229759841545	-0.16917961389129488	FALSE	7	CHMP5	CHMP5
ENSG00000084234	56	214	-158	-2.16891893849366	0.6770240158455063	0.8380787323594949	-0.16105471651398862	Control	ENSG00000084234	0.6844515969299332	-0.1709035885976533	FALSE	7	APLP2	APLP2
ENSG00000278727	115	41	74	0.9710575060226194	0.7568705125030948	0.5958157959891062	0.16105471651398862	AD	ENSG00000278727	0.6844515969299332	-0.32602970076228033	FALSE	7	NA	ENSG00000278727
ENSG00000178965	166	52	114	1.5124327550771504	0.7978460014855162	0.6370388710076752	0.160807130477841	AD	ENSG00000178965	0.6840802178757118	-0.16221838241849618	FALSE	7	ERICH3	ERICH3
ENSG00000131370	509	149	360	4.841890536762515	0.9473879673186432	0.7869522158950235	0.16043575142361977	AD	ENSG00000131370	0.6838326318395642	-0.14725347059548888	FALSE	7	SH3BP5	SH3BP5
ENSG00000164161	13	9	4	0.02365082017719039	0.47660311958405543	0.3161673681604357	0.1604357514236197	AD	ENSG00000164161	0.6835850458034167	0.17584614662939835	FALSE	7	HHIP	HHIP
ENSG00000075035	43	170	-127	-1.749353120476398	0.6438474870017331	0.8040356523892053	-0.16018816538747216	Control	ENSG00000075035	0.6830898737311215	-0.08775368779621218	FALSE	7	WSCD2	WSCD2
ENSG00000162944	88	35	53	0.6868355002689908	0.7287694974003466	0.5685813320128744	0.16018816538747216	AD	ENSG00000162944	0.6830898737311215	0.2793216176538067	FALSE	7	RFTN2	RFTN2
ENSG00000185133	9	37	-28	-0.4094493790664343	0.4207724684327804	0.5809606338202525	-0.16018816538747216	Control	ENSG00000185133	0.6830898737311215	-0.06024422848184407	FALSE	7	INPP5J	INPP5J
ENSG00000259236	23	90	-67	-0.937290246894602	0.5565734092597178	0.716142609556821	-0.1595692002971032	Control	ENSG00000259236	0.6825947016588264	0.03763696341602318	FALSE	7	GOLGA8VP	GOLGA8VP
ENSG00000100387	7	5	2	-0.00341794227553615	0.3815300817033919	0.22295122555087893	0.158578856152513	AD	ENSG00000100387	0.6823471156226789	-0.0327728030244856	FALSE	7	RBX1	RBX1
ENSG00000266472	109	40	69	0.9033855998908032	0.7504332755632582	0.5921020054468928	0.1583312701163654	AD	ENSG00000266472	0.6820995295865313	-0.13712920356514502	FALSE	7	MRPS21	MRPS21
ENSG00000130479	60	223	-163	-2.236590844625476	0.6849467690022283	0.8431542461005199	-0.15820747709829164	Control	ENSG00000130479	0.6818519435503838	-0.12170989254412667	FALSE	7	MAP1S	MAP1S
ENSG00000136463	7	30	-23	-0.34177747293461797	0.3815300817033919	0.5396137657836098	-0.15808368408021783	Control	ENSG00000136463	0.6816043575142362	-0.1364336335486236	FALSE	7	TACO1	TACO1
ENSG00000088888	208	66	142	1.891395429415322	0.8282990839316663	0.6704629858875959	0.1578360980440704	AD	ENSG00000088888	0.6813567714780886	0.1477053037046332	FALSE	7	MAVS	MAVS
ENSG00000277791	78	33	45	0.5785604504580846	0.7166377816291161	0.5590492696211934	0.15758851200792268	AD	ENSG00000277791	0.6811091854419411	-0.121840770546207	FALSE	7	PSMB3	PSMB3
ENSG00000104722	11	8	3	0.01011643895082711	0.45233968804159447	0.2948749690517455	0.15746471898984898	AD	ENSG00000104722	0.6807378063877197	-0.14766771290746483	FALSE	7	NEFM	NEFM
ENSG00000102096	11	8	3	0.01011643895082711	0.45233968804159447	0.2948749690517455	0.15746471898984898	AD	ENSG00000102096	0.6807378063877197	-0.2461082930015737	FALSE	7	PIM2	PIM2
ENSG00000136531	285	89	196	2.6222520156389386	0.8721218123297846	0.7147808863580094	0.15734092597177518	AD	ENSG00000136531	0.6802426343154246	-0.20174370169507228	FALSE	7	SCN2A	SCN2A
ENSG00000183837	80	34	46	0.5920948316844479	0.7202277791532558	0.5628868531814806	0.15734092597177518	AD	ENSG00000183837	0.6802426343154246	-0.24336744574596736	FALSE	7	PNMA3	PNMA3
ENSG00000136869	20	13	7	0.06425396385628021	0.5360237682594702	0.37880663530576875	0.15721713295370143	AD	ENSG00000136869	0.6798712552612033	0.26970397483039044	FALSE	7	TLR4	TLR4
ENSG00000161682	26	101	-75	-1.045565296705508	0.5757613270611538	0.7327308739787076	-0.15696954691755385	Control	ENSG00000161682	0.6796236692250557	-0.06779550617802421	FALSE	7	FAM171A2	FAM171A2
ENSG00000253368	318	99	219	2.933542783845294	0.886605595444417	0.7298836345630106	0.15672196088140633	AD	ENSG00000253368	0.6793760831889082	-0.2299354688566666	FALSE	7	TRNP1	TRNP1
ENSG00000159784	40	158	-118	-1.6275436894391289	0.6358009408269374	0.7923991086902699	-0.15659816786333247	Control	ENSG00000159784	0.678880911116613	-0.05675791356357251	FALSE	7	FAM131B	FAM131B
ENSG00000114383	6	26	-20	-0.3011743292555282	0.35528596187175043	0.5118841297350829	-0.15659816786333247	Control	ENSG00000114383	0.678880911116613	-0.08301871207918055	FALSE	7	TUSC2	TUSC2
ENSG00000124942	6	26	-20	-0.3011743292555282	0.35528596187175043	0.5118841297350829	-0.15659816786333247	Control	ENSG00000124942	0.678880911116613	0.30679478655958725	FALSE	7	AHNAK	AHNAK
ENSG00000101654	256	80	176	2.351564391111673	0.85751423619707845	0.7010398613518197	0.15647437484525872	AD	ENSG00000101654	0.6781381530081704	-0.14853792202361582	FALSE	7	RNMT	RNMT
ENSG00000132780	4	19	-15	-0.23350242312371175	0.2896756622926467	0.4461500371379054	-0.15647437484525872	Control	ENSG00000132780	0.6781381530081704	0.1099340093422434	FALSE	7	NASP	NASP
ENSG00000184083	4	19	-15	-0.23350242312371175	0.2896756622926467	0.4461500371379054	-0.15647437484525872	Control	ENSG00000184083	0.6781381530081704	0.01309107368770767	FALSE	7	FAM120C	FAM120C
ENSG00000157445	96	37	59	0.7680417876271703	0.7370636296112899	0.5809606338202525	0.15610299579103737	AD	ENSG00000157445	0.6776429809358753	-0.17260548831692013	FALSE	7	CACNA2D3	CACNA2D3
ENSG00000270607	39	22	17	0.19959777611991292	0.632087150284724	0.47623174052983414	0.15585540975488982	AD	ENSG00000270607	0.6773953948997277	-0.38127832013113494	FALSE	7	LEISA1	LEISA1
ENSG00000151090	19	71	-52	-0.7342745284991528	0.5283486011388958	0.6842040108937856	-0.15585540975488976	Control	ENSG00000151090	0.6771478088635801	-0.05703272104185686	FALSE	7	THRB	THRB
ENSG00000196368	546	167	379	5.099043780063417	0.956548650656103	0.8009408269373607	0.15560782371874227	AD	ENSG00000196368	0.676652636791285	-0.311688404371429	FALSE	7	NUDT11	NUDT11
ENSG00000225953	217	69	148	1.9726017167735015	0.8339935627630601	0.6783857390443179	0.15560782371874227	AD	ENSG00000225953	0.676652636791285	-0.22397361447022224	FALSE	7	SATB2-AS1	SATB2-AS1
ENSG00000004766	56	207	-151	-2.0741782699091167	0.6770240158455063	0.8326318395642486	-0.15560782371874227	Control	ENSG00000004766	0.676652636791285	-0.1793078408819202	FALSE	7	VPS50	VPS50
ENSG00000067900	181	58	123	1.6342421861144198	0.8086159940579352	0.6531319633572666	0.15548403070066852	AD	ENSG00000067900	0.6761574647189899	0.24937130047036504	FALSE	7	ROCK1	ROCK1
