gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000197296	32	18	14	0.22661224791938067	0.5639488409272582	0.42312816413535836	0.1408206767918998	AD
ENSG00000126524	36	12	24	0.3901118281415072	0.5808686384225953	0.35251798561151076	0.22835065281108452	AD
ENSG00000011021	34	56	-22	-0.36198624088027487	0.5731414868105515	0.6244337863042899	-0.05129229949373837	Control
ENSG00000113141	8	2	6	0.09581258374167942	0.3160138555822009	0.11204369837463363	0.20397015720756728	AD
ENSG00000164587	8	21	-13	-0.214836618680361	0.3160138555822009	0.4559019451105782	-0.13988808952837728	Control
ENSG00000169247	16	8	8	0.12851249978610474	0.4373834265920597	0.28710365041300295	0.15027977617905675	AD
ENSG00000106244	65	44	21	0.3410619540748692	0.6697308819610978	0.5848654409805489	0.08486544098054882	AD
ENSG00000137642	8	2	6	0.09581258374167942	0.3160138555822009	0.11204369837463363	0.20397015720756728	AD
ENSG00000125629	15	96	-81	-1.3266337641908215	0.4237942978950173	0.7143618438582467	-0.2905675459632294	Control
ENSG00000128602	13	33	-20	-0.3292863248358496	0.397015720756728	0.5363709032773781	-0.13935518252065016	Control
