gene	AD	CTL
ENSG00000108823	1	NA
ENSG00000160188	1	NA
ENSG00000153789	1	NA
ENSG00000167536	1	57
ENSG00000272915	1	34
ENSG00000227218	1	NA
ENSG00000004864	1	NA
ENSG00000100319	1	NA
ENSG00000129235	1	NA
ENSG00000130522	1	17
ENSG00000183765	1	NA
ENSG00000147044	1	NA
ENSG00000100739	1	NA
ENSG00000127318	1	NA
ENSG00000206560	1	NA
ENSG00000103852	1	NA
ENSG00000146842	1	1
ENSG00000074935	1	NA
ENSG00000267475	1	NA
ENSG00000247596	1	9
ENSG00000228886	1	4
ENSG00000158458	1	3
ENSG00000125834	1	NA
ENSG00000230590	1	1
ENSG00000202354	1	NA
ENSG00000184575	1	NA
ENSG00000167985	1	75
ENSG00000154316	1	6
ENSG00000134153	1	NA
ENSG00000101811	1	NA
ENSG00000108349	1	NA
ENSG00000205084	2	NA
ENSG00000279474	1	3
ENSG00000279744	1	NA
ENSG00000107937	1	34
ENSG00000254653	1	NA
ENSG00000198053	1	NA
ENSG00000197860	1	202
ENSG00000260260	1	23
ENSG00000047056	1	6
ENSG00000125895	1	NA
ENSG00000232448	1	NA
ENSG00000006740	1	10
ENSG00000131095	NA	120
ENSG00000120885	NA	92
ENSG00000152154	NA	264
ENSG00000169951	NA	323
ENSG00000165280	NA	216
ENSG00000166295	NA	147
ENSG00000079134	NA	220
ENSG00000215452	NA	141
ENSG00000248890	NA	348
ENSG00000241641	NA	115
ENSG00000280173	NA	234
ENSG00000144677	NA	281
ENSG00000113712	NA	322
ENSG00000110218	NA	332
ENSG00000233421	NA	220
ENSG00000274118	NA	75
ENSG00000144488	NA	1
ENSG00000169919	NA	124
ENSG00000204843	NA	188
ENSG00000112419	NA	142
ENSG00000168958	NA	65
ENSG00000196371	NA	114
ENSG00000189410	NA	117
ENSG00000275197	NA	146
ENSG00000151247	NA	14
ENSG00000198857	NA	160
ENSG00000144868	NA	57
ENSG00000120696	NA	178
ENSG00000239697	NA	83
ENSG00000185246	NA	205
ENSG00000198938	NA	103
ENSG00000008018	NA	151
ENSG00000215769	NA	303
ENSG00000145414	NA	143
ENSG00000221083	NA	154
ENSG00000261663	NA	223
ENSG00000162761	NA	1
ENSG00000110987	NA	185
ENSG00000260196	NA	167
ENSG00000198625	NA	232
ENSG00000130177	NA	153
ENSG00000260428	NA	114
ENSG00000099725	NA	13
ENSG00000273987	NA	200
ENSG00000144583	NA	93
ENSG00000270157	NA	28
ENSG00000172059	NA	75
ENSG00000272031	NA	140
ENSG00000144959	NA	201
ENSG00000200164	NA	99
ENSG00000280176	NA	107
ENSG00000203760	NA	201
ENSG00000124789	NA	133
ENSG00000272800	NA	111
ENSG00000092203	NA	169
ENSG00000198712	NA	63
ENSG00000143373	NA	219
ENSG00000172977	NA	180
ENSG00000189319	NA	126
ENSG00000248965	NA	248
ENSG00000157193	NA	150
ENSG00000274444	NA	230
ENSG00000206579	NA	65
ENSG00000180667	NA	18
ENSG00000168116	NA	204
ENSG00000130304	NA	114
ENSG00000114631	NA	9
ENSG00000157992	NA	123
ENSG00000013293	NA	142
ENSG00000167986	NA	262
ENSG00000132964	NA	196
ENSG00000148120	NA	28
ENSG00000100836	NA	127
ENSG00000207989	NA	88
ENSG00000179820	NA	228
ENSG00000271993	NA	149
ENSG00000204599	NA	51
ENSG00000133216	NA	91
ENSG00000213199	NA	49
ENSG00000271947	NA	115
ENSG00000272182	NA	118
ENSG00000173402	NA	34
ENSG00000261373	NA	45
ENSG00000244627	NA	135
ENSG00000135502	NA	32
ENSG00000131437	NA	69
ENSG00000272922	NA	120
ENSG00000240184	NA	60
ENSG00000277462	NA	192
ENSG00000088970	NA	223
ENSG00000187147	NA	55
ENSG00000180884	NA	259
ENSG00000268592	NA	175
ENSG00000072041	NA	128
ENSG00000276148	NA	278
ENSG00000214029	NA	42
ENSG00000261386	NA	216
ENSG00000118655	NA	146
ENSG00000173261	NA	195
ENSG00000284740	NA	201
ENSG00000237887	NA	71
ENSG00000116288	NA	32
ENSG00000251050	NA	110
ENSG00000162687	NA	86
ENSG00000288033	NA	43
ENSG00000146066	NA	59
ENSG00000277168	NA	29
ENSG00000143921	NA	66
ENSG00000137486	NA	216
ENSG00000108231	NA	45
ENSG00000224261	NA	75
ENSG00000215105	NA	442
ENSG00000164236	NA	4
ENSG00000244921	NA	10
ENSG00000114867	NA	121
ENSG00000156639	NA	134
ENSG00000198720	NA	93
ENSG00000138448	NA	15
ENSG00000237638	NA	142
ENSG00000120137	NA	106
ENSG00000144021	NA	86
ENSG00000170100	NA	116
ENSG00000131849	NA	217
ENSG00000266017	NA	94
ENSG00000257464	NA	184
ENSG00000127824	NA	40
ENSG00000197653	NA	65
ENSG00000121350	NA	111
ENSG00000139624	NA	34
ENSG00000272420	NA	121
ENSG00000160539	NA	2
ENSG00000168275	NA	49
ENSG00000164118	NA	29
ENSG00000118217	NA	98
ENSG00000269973	NA	104
ENSG00000160094	NA	37
ENSG00000157881	NA	154
ENSG00000257365	NA	170
ENSG00000273058	NA	127
ENSG00000273108	NA	178
ENSG00000278784	NA	211
ENSG00000215114	NA	57
ENSG00000158815	NA	143
ENSG00000132680	NA	36
ENSG00000154767	NA	32
ENSG00000117862	NA	105
ENSG00000176399	NA	53
ENSG00000090861	NA	209
ENSG00000231811	NA	44
ENSG00000203805	NA	1
ENSG00000270558	NA	63
ENSG00000087448	NA	148
ENSG00000113966	NA	145
ENSG00000134247	NA	17
ENSG00000143842	NA	24
ENSG00000279129	NA	74
ENSG00000065000	NA	54
ENSG00000173531	NA	16
ENSG00000136827	NA	125
ENSG00000211454	NA	32
ENSG00000213949	NA	22
ENSG00000265735	NA	1
ENSG00000267388	NA	222
ENSG00000160326	NA	25
ENSG00000129696	NA	129
ENSG00000089597	NA	116
ENSG00000114744	NA	7
ENSG00000136267	NA	98
ENSG00000163126	NA	108
ENSG00000132334	NA	91
ENSG00000007923	NA	81
ENSG00000113205	NA	94
ENSG00000213462	NA	102
ENSG00000115109	NA	71
ENSG00000132286	NA	54
ENSG00000071575	NA	29
ENSG00000164038	NA	57
ENSG00000240230	NA	116
ENSG00000196388	NA	134
ENSG00000269373	NA	205
ENSG00000196704	NA	52
ENSG00000124570	NA	109
ENSG00000189367	NA	19
ENSG00000104142	NA	19
ENSG00000242125	NA	60
ENSG00000213411	NA	128
ENSG00000184271	NA	3
ENSG00000149179	NA	124
ENSG00000076555	NA	94
ENSG00000082515	NA	52
ENSG00000174928	NA	88
ENSG00000072315	NA	172
ENSG00000109079	NA	31
ENSG00000147117	NA	169
ENSG00000198093	NA	57
ENSG00000100767	NA	68
ENSG00000263326	NA	54
ENSG00000162139	NA	22
ENSG00000267150	NA	53
ENSG00000204305	NA	122
ENSG00000165424	NA	15
ENSG00000156709	NA	7
ENSG00000122335	NA	84
ENSG00000228109	NA	15
ENSG00000103549	NA	132
ENSG00000100412	NA	306
ENSG00000182405	NA	120
ENSG00000011021	NA	157
ENSG00000174514	NA	30
ENSG00000143952	NA	103
ENSG00000269489	NA	52
ENSG00000267457	NA	148
ENSG00000165060	NA	67
ENSG00000169242	NA	1
ENSG00000199226	NA	170
ENSG00000179455	NA	2
ENSG00000147649	NA	97
ENSG00000073536	NA	72
ENSG00000158411	NA	18
ENSG00000177613	NA	66
ENSG00000285766	NA	53
ENSG00000172350	NA	7
ENSG00000265806	NA	14
ENSG00000185730	NA	43
ENSG00000204435	NA	17
ENSG00000272777	NA	51
ENSG00000287406	NA	121
ENSG00000065609	NA	31
ENSG00000119737	NA	26
ENSG00000237101	NA	40
ENSG00000151715	NA	178
ENSG00000109089	NA	26
ENSG00000112290	NA	49
ENSG00000167513	NA	45
ENSG00000144057	NA	14
ENSG00000136193	NA	136
ENSG00000102030	NA	111
ENSG00000143627	NA	40
ENSG00000267680	NA	117
ENSG00000165271	NA	69
ENSG00000196305	NA	89
ENSG00000272361	NA	82
ENSG00000158691	NA	39
ENSG00000159921	NA	13
ENSG00000184619	NA	51
ENSG00000226419	NA	99
ENSG00000151474	NA	24
ENSG00000176102	NA	39
ENSG00000143751	NA	23
ENSG00000137760	NA	15
ENSG00000135205	NA	43
ENSG00000113448	NA	53
ENSG00000107951	NA	10
ENSG00000151012	NA	69
ENSG00000226149	NA	54
ENSG00000119673	NA	74
ENSG00000220749	NA	19
ENSG00000083642	NA	43
ENSG00000164610	NA	98
ENSG00000104643	NA	28
ENSG00000011258	NA	29
ENSG00000102935	NA	5
ENSG00000259933	NA	47
ENSG00000279518	NA	136
ENSG00000175701	NA	11
ENSG00000160058	NA	8
ENSG00000165417	NA	96
ENSG00000148335	NA	77
ENSG00000144362	NA	22
ENSG00000112309	NA	4
ENSG00000075151	NA	2
ENSG00000213465	NA	49
ENSG00000131711	NA	69
ENSG00000171097	NA	8
ENSG00000123352	NA	26
ENSG00000273238	NA	59
ENSG00000126254	NA	8
ENSG00000135953	NA	48
ENSG00000111361	NA	37
ENSG00000225649	NA	58
ENSG00000186815	NA	2
ENSG00000274460	NA	64
ENSG00000135540	NA	35
ENSG00000204920	NA	65
ENSG00000275484	NA	50
ENSG00000163563	NA	41
ENSG00000237879	NA	29
ENSG00000283031	NA	37
ENSG00000257596	NA	50
ENSG00000272541	NA	81
ENSG00000254944	NA	136
ENSG00000153822	NA	59
ENSG00000287405	NA	28
ENSG00000132294	NA	42
ENSG00000231999	NA	6
ENSG00000237984	NA	25
ENSG00000058453	NA	49
ENSG00000256238	NA	43
ENSG00000175606	NA	22
ENSG00000181481	NA	27
ENSG00000272145	NA	6
ENSG00000023191	NA	14
ENSG00000254122	NA	23
ENSG00000287985	NA	72
ENSG00000120942	NA	53
ENSG00000197321	NA	17
ENSG00000198561	NA	11
ENSG00000105928	NA	3
ENSG00000198728	NA	46
ENSG00000237190	NA	24
ENSG00000200638	NA	18
ENSG00000167461	NA	115
ENSG00000139908	NA	39
ENSG00000184209	NA	27
ENSG00000058056	NA	57
ENSG00000010165	NA	13
ENSG00000124535	NA	12
ENSG00000075413	NA	93
ENSG00000124243	NA	34
ENSG00000170891	NA	13
ENSG00000136986	NA	17
ENSG00000170234	NA	11
ENSG00000055070	NA	6
ENSG00000096746	NA	101
ENSG00000277218	NA	56
ENSG00000198739	NA	88
ENSG00000133193	NA	126
ENSG00000241468	NA	44
ENSG00000060709	NA	31
ENSG00000271335	NA	37
ENSG00000198868	NA	5
ENSG00000185359	NA	26
ENSG00000011566	NA	18
ENSG00000117640	NA	19
ENSG00000187676	NA	2
ENSG00000109323	NA	38
ENSG00000128045	NA	14
ENSG00000168393	NA	19
ENSG00000138442	NA	63
ENSG00000182168	NA	32
ENSG00000003096	NA	110
ENSG00000152556	NA	80
ENSG00000187987	NA	13
ENSG00000236778	NA	48
ENSG00000106588	NA	7
ENSG00000214022	NA	26
ENSG00000143368	NA	15
ENSG00000204791	NA	34
ENSG00000244733	NA	53
ENSG00000143862	NA	21
ENSG00000113648	NA	28
ENSG00000238260	NA	10
ENSG00000100564	NA	16
ENSG00000163807	NA	14
ENSG00000189241	NA	37
ENSG00000254585	NA	67
ENSG00000170464	NA	26
ENSG00000136002	NA	38
ENSG00000162664	NA	31
ENSG00000120833	NA	32
ENSG00000137960	NA	31
ENSG00000272509	NA	77
ENSG00000131165	NA	10
ENSG00000284862	NA	37
ENSG00000113971	NA	69
ENSG00000260911	NA	110
ENSG00000156261	NA	3
ENSG00000130770	NA	21
ENSG00000008838	NA	3
ENSG00000126457	NA	14
ENSG00000242612	NA	46
ENSG00000013503	NA	16
ENSG00000280077	NA	40
ENSG00000197008	NA	23
ENSG00000143340	NA	1
ENSG00000177410	NA	18
ENSG00000157107	NA	26
ENSG00000261810	NA	20
ENSG00000116898	NA	3
ENSG00000144649	NA	11
ENSG00000261187	NA	37
ENSG00000102445	NA	43
ENSG00000164764	NA	50
ENSG00000221539	NA	60
ENSG00000203286	NA	3
ENSG00000231252	NA	30
ENSG00000269463	NA	80
ENSG00000197714	NA	17
ENSG00000105339	NA	5
ENSG00000114646	NA	3
ENSG00000270154	NA	24
ENSG00000188994	NA	6
ENSG00000163132	NA	8
ENSG00000166839	NA	88
ENSG00000124440	NA	52
ENSG00000260912	NA	66
ENSG00000286615	NA	22
ENSG00000260918	NA	26
ENSG00000158315	NA	58
ENSG00000180543	NA	42
ENSG00000143126	NA	56
ENSG00000172922	NA	18
ENSG00000176771	NA	11
ENSG00000239305	NA	37
ENSG00000001460	NA	28
ENSG00000112312	NA	52
ENSG00000269399	NA	88
ENSG00000153714	NA	15
ENSG00000243960	NA	14
ENSG00000075884	NA	18
ENSG00000126953	NA	223
ENSG00000181873	NA	36
ENSG00000183049	NA	50
ENSG00000241170	NA	39
ENSG00000110013	NA	32
ENSG00000089199	NA	18
ENSG00000080200	NA	10
ENSG00000196735	NA	10
ENSG00000182199	NA	8
ENSG00000286864	NA	19
ENSG00000085563	NA	7
ENSG00000118492	NA	1
ENSG00000008311	NA	51
ENSG00000169330	NA	89
ENSG00000144331	NA	7
ENSG00000111325	NA	11
ENSG00000225313	NA	4
ENSG00000199753	NA	73
ENSG00000148296	NA	32
ENSG00000273399	NA	79
ENSG00000236901	NA	76
ENSG00000275995	NA	69
ENSG00000272137	NA	36
ENSG00000178921	NA	44
ENSG00000158887	NA	34
ENSG00000158125	NA	17
ENSG00000231336	NA	11
ENSG00000136830	NA	1
ENSG00000111087	NA	18
ENSG00000184786	NA	14
ENSG00000196517	NA	1
ENSG00000232489	NA	52
ENSG00000204564	NA	21
ENSG00000278445	NA	13
ENSG00000152689	NA	3
ENSG00000135930	NA	13
ENSG00000213859	NA	64
ENSG00000134905	NA	81
ENSG00000047410	NA	3
ENSG00000227398	NA	47
ENSG00000151150	NA	53
ENSG00000158806	NA	3
ENSG00000286904	NA	5
ENSG00000137309	NA	16
ENSG00000112796	NA	41
ENSG00000113504	NA	21
ENSG00000166188	NA	20
ENSG00000273407	NA	54
ENSG00000064545	NA	11
ENSG00000138758	NA	31
ENSG00000270562	NA	12
ENSG00000171443	NA	6
ENSG00000235010	NA	38
ENSG00000275358	NA	129
ENSG00000139800	NA	5
ENSG00000198301	NA	30
ENSG00000268836	NA	29
ENSG00000048544	NA	1
ENSG00000224222	NA	3
ENSG00000233830	NA	59
ENSG00000125755	NA	78
ENSG00000135776	NA	2
ENSG00000272696	NA	93
ENSG00000145217	NA	12
ENSG00000174136	NA	25
ENSG00000227671	NA	4
ENSG00000186777	NA	38
ENSG00000171574	NA	102
ENSG00000234617	NA	59
ENSG00000116819	NA	22
ENSG00000232177	NA	17
ENSG00000167216	NA	101
ENSG00000233639	NA	53
ENSG00000173933	NA	25
ENSG00000117154	NA	2
ENSG00000135446	NA	30
ENSG00000185634	NA	9
ENSG00000154975	NA	27
ENSG00000107317	NA	63
ENSG00000167619	NA	24
ENSG00000271382	NA	77
ENSG00000097007	NA	29
ENSG00000068971	NA	9
ENSG00000197599	NA	49
ENSG00000226476	NA	12
ENSG00000253910	NA	5
ENSG00000266189	NA	19
ENSG00000115318	NA	8
ENSG00000156475	NA	57
ENSG00000279289	NA	8
ENSG00000258469	NA	54
ENSG00000166046	NA	27
ENSG00000146005	NA	10
ENSG00000180660	NA	38
ENSG00000028137	NA	7
ENSG00000272699	NA	17
ENSG00000146067	NA	31
ENSG00000280798	NA	13
ENSG00000050165	NA	79
ENSG00000278867	NA	40
ENSG00000176222	NA	54
ENSG00000159905	NA	30
ENSG00000117602	NA	11
ENSG00000154493	NA	13
ENSG00000163794	NA	12
ENSG00000073417	NA	12
ENSG00000073921	NA	1
ENSG00000136870	NA	8
ENSG00000108106	NA	47
ENSG00000165527	NA	8
ENSG00000270906	NA	1
ENSG00000120526	NA	25
ENSG00000071189	NA	10
ENSG00000232022	NA	9
ENSG00000112658	NA	15
ENSG00000009790	NA	13
ENSG00000152061	NA	3
ENSG00000233757	NA	10
ENSG00000128739	NA	18
ENSG00000251544	NA	78
ENSG00000120149	NA	15
ENSG00000235636	NA	127
ENSG00000158747	NA	21
ENSG00000101391	NA	52
ENSG00000276007	NA	62
ENSG00000275248	NA	22
ENSG00000273064	NA	42
ENSG00000167011	NA	24
ENSG00000090447	NA	4
ENSG00000128266	NA	62
ENSG00000142327	NA	54
ENSG00000046651	NA	100
ENSG00000117266	NA	4
ENSG00000163781	NA	7
ENSG00000160789	NA	37
ENSG00000213614	NA	12
ENSG00000095261	NA	17
ENSG00000241399	NA	17
ENSG00000196937	NA	41
ENSG00000254960	NA	7
ENSG00000164109	NA	7
ENSG00000283674	NA	46
ENSG00000201326	NA	34
ENSG00000112365	NA	85
ENSG00000105185	NA	23
ENSG00000188343	NA	7
ENSG00000131373	NA	22
ENSG00000287063	NA	13
ENSG00000151498	NA	44
ENSG00000162650	NA	6
ENSG00000087008	NA	7
ENSG00000125089	NA	5
ENSG00000162642	NA	9
ENSG00000104331	NA	25
ENSG00000120437	NA	3
ENSG00000253480	NA	2
ENSG00000251340	NA	21
ENSG00000135679	NA	70
ENSG00000065882	NA	39
ENSG00000185420	NA	5
ENSG00000114019	NA	19
ENSG00000197530	NA	6
ENSG00000261240	NA	32
ENSG00000229180	NA	9
ENSG00000141582	NA	20
ENSG00000101084	NA	18
ENSG00000279464	NA	4
ENSG00000013441	NA	7
ENSG00000100368	NA	19
ENSG00000136938	NA	13
ENSG00000115616	NA	36
ENSG00000142546	NA	54
ENSG00000270147	NA	30
ENSG00000084234	NA	46
ENSG00000136463	NA	34
ENSG00000248489	NA	6
ENSG00000105552	NA	29
ENSG00000163946	NA	54
ENSG00000146426	NA	8
ENSG00000160972	NA	50
ENSG00000272345	NA	11
ENSG00000286933	NA	8
ENSG00000148339	NA	39
ENSG00000215068	NA	4
ENSG00000099797	NA	46
ENSG00000119943	NA	4
ENSG00000207816	NA	25
ENSG00000128298	NA	94
ENSG00000271320	NA	14
ENSG00000139168	NA	5
ENSG00000207736	NA	53
ENSG00000213385	NA	9
ENSG00000100911	NA	4
ENSG00000157152	NA	15
ENSG00000168309	NA	6
ENSG00000228444	NA	62
ENSG00000059758	NA	18
ENSG00000197312	NA	7
ENSG00000163597	NA	31
ENSG00000204356	NA	5
ENSG00000173825	NA	12
ENSG00000164879	NA	48
ENSG00000139405	NA	55
ENSG00000259319	NA	43
ENSG00000083099	NA	11
ENSG00000243989	NA	27
ENSG00000175325	NA	4
ENSG00000134851	NA	28
ENSG00000136155	NA	47
ENSG00000170458	NA	1
ENSG00000176853	NA	17
ENSG00000205323	NA	2
ENSG00000172113	NA	29
ENSG00000136868	NA	2
ENSG00000184486	NA	11
ENSG00000275910	NA	35
ENSG00000198771	NA	1
ENSG00000163914	NA	1
ENSG00000043514	NA	11
ENSG00000015171	NA	9
ENSG00000114200	NA	9
ENSG00000274925	NA	20
ENSG00000170265	NA	2
ENSG00000150938	NA	11
ENSG00000181751	NA	8
ENSG00000113845	NA	10
ENSG00000163636	NA	33
ENSG00000260011	NA	69
ENSG00000170915	NA	21
ENSG00000139631	NA	11
ENSG00000260329	NA	3
ENSG00000122008	NA	4
ENSG00000179292	NA	15
ENSG00000167657	NA	5
ENSG00000187416	NA	28
ENSG00000287262	NA	38
ENSG00000108344	NA	1
ENSG00000082701	NA	26
ENSG00000170854	NA	4
ENSG00000245904	NA	50
ENSG00000286292	NA	4
ENSG00000176204	NA	6
ENSG00000185627	NA	26
ENSG00000170919	NA	7
ENSG00000257815	NA	16
ENSG00000279801	NA	41
ENSG00000231064	NA	12
ENSG00000162736	NA	13
ENSG00000109680	NA	36
ENSG00000235710	NA	7
ENSG00000143110	NA	28
ENSG00000161091	NA	7
ENSG00000122882	NA	15
ENSG00000119535	NA	28
ENSG00000115255	NA	1
ENSG00000271992	NA	25
ENSG00000137054	NA	18
ENSG00000125945	NA	3
ENSG00000087494	NA	15
ENSG00000179583	NA	1
ENSG00000273687	NA	132
ENSG00000213339	NA	10
ENSG00000242779	NA	28
ENSG00000261762	NA	6
ENSG00000276136	NA	93
ENSG00000171988	NA	4
ENSG00000138050	NA	28
ENSG00000130653	NA	31
ENSG00000186162	NA	9
ENSG00000144711	NA	46
ENSG00000116138	NA	36
ENSG00000272807	NA	7
ENSG00000162706	NA	6
ENSG00000226742	NA	35
ENSG00000070761	NA	16
ENSG00000245667	NA	9
ENSG00000186184	NA	31
ENSG00000204406	NA	4
ENSG00000104833	NA	7
ENSG00000173175	NA	3
ENSG00000144320	NA	32
ENSG00000198944	NA	6
ENSG00000121417	NA	2
ENSG00000116106	NA	4
ENSG00000231165	NA	45
ENSG00000182511	NA	1
ENSG00000174227	NA	8
ENSG00000188051	NA	38
ENSG00000261934	NA	20
ENSG00000140526	NA	31
ENSG00000107745	NA	11
ENSG00000173465	NA	25
ENSG00000128595	NA	1
ENSG00000151025	NA	20
ENSG00000136875	NA	1
ENSG00000230445	NA	35
ENSG00000189350	NA	22
ENSG00000235253	NA	13
ENSG00000088854	NA	4
ENSG00000203877	NA	1
ENSG00000130377	NA	32
ENSG00000138032	NA	19
ENSG00000181215	NA	22
ENSG00000115275	NA	12
ENSG00000139910	NA	16
ENSG00000104866	NA	45
ENSG00000102910	NA	15
ENSG00000070718	NA	17
ENSG00000204954	NA	5
ENSG00000165714	NA	83
ENSG00000154814	NA	4
ENSG00000148688	NA	8
ENSG00000177943	NA	6
ENSG00000240522	NA	12
ENSG00000143198	NA	7
ENSG00000198690	NA	19
ENSG00000124177	NA	113
ENSG00000188157	NA	4
ENSG00000158435	NA	44
ENSG00000197959	NA	17
ENSG00000245105	NA	8
ENSG00000169221	NA	23
ENSG00000171649	NA	38
ENSG00000151883	NA	23
ENSG00000152527	NA	4
ENSG00000105793	NA	23
ENSG00000138617	NA	30
ENSG00000248152	NA	15
ENSG00000103061	NA	9
ENSG00000172201	NA	3
ENSG00000157837	NA	8
ENSG00000263531	NA	4
ENSG00000152443	NA	12
ENSG00000125826	NA	24
ENSG00000173436	NA	8
ENSG00000171357	NA	8
ENSG00000254348	NA	25
ENSG00000223551	NA	37
ENSG00000232327	NA	2
ENSG00000186567	NA	38
ENSG00000105221	NA	41
ENSG00000163545	NA	3
ENSG00000103489	NA	42
ENSG00000141391	NA	28
ENSG00000223715	NA	4
ENSG00000171368	NA	27
ENSG00000215788	NA	12
ENSG00000253159	NA	10
ENSG00000178821	NA	22
ENSG00000162714	NA	11
ENSG00000170906	NA	14
ENSG00000182158	NA	21
ENSG00000196689	NA	33
ENSG00000069493	NA	24
ENSG00000185115	NA	6
ENSG00000274678	NA	28
ENSG00000198440	NA	19
ENSG00000140718	NA	5
ENSG00000185722	NA	39
ENSG00000258584	NA	5
ENSG00000205423	NA	12
ENSG00000148308	NA	20
ENSG00000229604	NA	8
ENSG00000183888	NA	3
ENSG00000156735	NA	16
ENSG00000185033	NA	35
ENSG00000198959	NA	9
ENSG00000164181	NA	4
ENSG00000188993	NA	4
ENSG00000167978	NA	12
ENSG00000137269	NA	26
ENSG00000180769	NA	6
ENSG00000088808	NA	43
ENSG00000005812	NA	2
ENSG00000180113	NA	23
ENSG00000179603	NA	16
ENSG00000147419	NA	17
ENSG00000173818	NA	9
ENSG00000110799	NA	14
ENSG00000273240	NA	23
ENSG00000249106	NA	40
ENSG00000261732	NA	19
ENSG00000166501	NA	2
ENSG00000168404	NA	2
ENSG00000009724	NA	29
ENSG00000162367	NA	1
ENSG00000052795	NA	16
ENSG00000177370	NA	57
ENSG00000168036	NA	3
ENSG00000214174	NA	33
ENSG00000166801	NA	21
ENSG00000128602	NA	17
ENSG00000166111	NA	8
ENSG00000153107	NA	26
ENSG00000013275	NA	26
ENSG00000200170	NA	67
ENSG00000139173	NA	25
ENSG00000173545	NA	6
ENSG00000134716	NA	11
ENSG00000132274	NA	16
ENSG00000104852	NA	26
ENSG00000183963	NA	27
ENSG00000100897	NA	3
ENSG00000250958	NA	16
ENSG00000164597	NA	21
ENSG00000272630	NA	21
ENSG00000155760	NA	21
ENSG00000251562	NA	15
ENSG00000213079	NA	7
ENSG00000010610	NA	4
ENSG00000145990	NA	2
ENSG00000222267	NA	10
ENSG00000148429	NA	7
ENSG00000270557	NA	6
ENSG00000198933	NA	4
ENSG00000249378	NA	14
ENSG00000151657	NA	2
ENSG00000115459	NA	11
ENSG00000146282	NA	1
ENSG00000234424	NA	35
ENSG00000133835	NA	10
ENSG00000061936	NA	9
ENSG00000048405	NA	5
ENSG00000088826	NA	5
ENSG00000123983	NA	17
ENSG00000280206	NA	14
ENSG00000267254	NA	24
ENSG00000064115	NA	19
ENSG00000101605	NA	3
ENSG00000275703	NA	6
ENSG00000140386	NA	55
ENSG00000039123	NA	2
ENSG00000279103	NA	31
ENSG00000117155	NA	23
ENSG00000138379	NA	2
ENSG00000189229	NA	6
ENSG00000249863	NA	26
ENSG00000054267	NA	10
ENSG00000079337	NA	21
ENSG00000162520	NA	5
ENSG00000235597	NA	2
ENSG00000104863	NA	8
ENSG00000255408	NA	17
ENSG00000169291	NA	5
ENSG00000228549	NA	14
ENSG00000204227	NA	16
ENSG00000066056	NA	4
ENSG00000112983	NA	3
ENSG00000262484	NA	40
ENSG00000117394	NA	7
ENSG00000105402	NA	55
ENSG00000147535	NA	2
ENSG00000228031	NA	6
ENSG00000070614	NA	10
ENSG00000139668	NA	21
ENSG00000170445	NA	10
ENSG00000143067	NA	12
ENSG00000177947	NA	16
ENSG00000174600	NA	14
ENSG00000157343	NA	17
ENSG00000266412	NA	21
ENSG00000161860	NA	46
ENSG00000218336	NA	5
ENSG00000135750	NA	7
ENSG00000184672	NA	12
ENSG00000123933	NA	3
ENSG00000213523	NA	16
ENSG00000111144	NA	18
ENSG00000176973	NA	8
ENSG00000134070	NA	3
ENSG00000234373	NA	9
ENSG00000135093	NA	2
ENSG00000117481	NA	18
ENSG00000144674	NA	1
ENSG00000125170	NA	6
ENSG00000182771	NA	12
ENSG00000151690	NA	11
ENSG00000134627	NA	3
ENSG00000153006	NA	16
ENSG00000156990	NA	3
ENSG00000148082	NA	5
ENSG00000226415	NA	4
ENSG00000259326	NA	9
ENSG00000147316	NA	31
ENSG00000150991	NA	14
ENSG00000120328	NA	21
ENSG00000133019	NA	34
ENSG00000100603	NA	8
ENSG00000264546	NA	67
ENSG00000230397	NA	16
ENSG00000169641	NA	8
ENSG00000237654	NA	20
ENSG00000102978	NA	10
ENSG00000047932	NA	5
ENSG00000189060	NA	55
ENSG00000164758	NA	26
ENSG00000272686	NA	20
ENSG00000126934	NA	2
ENSG00000280113	NA	11
ENSG00000185219	NA	7
ENSG00000260932	NA	32
ENSG00000179899	NA	13
ENSG00000146151	NA	5
ENSG00000164169	NA	4
ENSG00000206527	NA	3
ENSG00000189420	NA	99
ENSG00000132313	NA	17
ENSG00000081138	NA	16
ENSG00000287855	NA	18
ENSG00000240370	NA	5
ENSG00000264534	NA	2
ENSG00000164694	NA	9
ENSG00000242861	NA	1
ENSG00000156469	NA	12
ENSG00000173988	NA	8
ENSG00000258017	NA	10
ENSG00000198753	NA	48
ENSG00000198569	NA	18
ENSG00000146373	NA	6
ENSG00000267834	NA	4
ENSG00000144619	NA	14
ENSG00000108018	NA	11
ENSG00000124614	NA	25
ENSG00000197410	NA	24
ENSG00000262096	NA	3
ENSG00000135596	NA	13
ENSG00000167615	NA	9
ENSG00000110075	NA	7
ENSG00000143933	NA	4
ENSG00000280789	NA	19
ENSG00000254996	NA	4
ENSG00000183281	NA	18
ENSG00000131697	NA	7
ENSG00000197956	NA	4
ENSG00000269124	NA	12
ENSG00000249673	NA	4
ENSG00000178209	NA	6
ENSG00000152620	NA	6
ENSG00000146001	NA	11
ENSG00000138463	NA	18
ENSG00000171763	NA	4
ENSG00000106443	NA	10
ENSG00000114784	NA	11
ENSG00000248905	NA	7
ENSG00000173327	NA	26
ENSG00000104907	NA	39
ENSG00000124120	NA	16
