gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000279497	14	15	-1	0.013748983291889644	0.4802992149311213	0.4688934972596652	0.011405717671456095	Control
ENSG00000137628	6	35	-29	-0.22622726912725305	0.3161753814249741	0.6336838986816767	-0.31750851725670265	Control
ENSG00000007520	7	22	-15	-0.1062391429176817	0.3431343504665975	0.5448081765664347	-0.20167382609983714	Control
ENSG00000229797	5	1	4	0.05660188550959369	0.2853651310916901	0.05058509850392535	0.23478003258776475	AD
ENSG00000172757	6	9	-3	-0.0033921775951919757	0.3161753814249741	0.369352688490594	-0.053177307065619905	Control
ENSG00000170624	1	15	-14	-0.0976685624741409	0.05154791882684047	0.4688934972596652	-0.41734557843282477	Control
ENSG00000186522	1	1	0	0.022319563735430453	0.05154791882684047	0.05058509850392535	9.628203229151214e-4	Control
ENSG00000167614	12	25	-13	-0.08909798203060008	0.4472670715449563	0.5687305584357872	-0.12146348689083092	Control
ENSG00000273493	5	29	-24	-0.183374366909549	0.2853651310916901	0.5950970226633091	-0.309731891571619	Control
ENSG00000181938	5	4	1	0.030890144178971263	0.2853651310916901	0.23063249888905346	0.05473263220263663	AD
ENSG00000146425	6	82	-76	-0.6290445499736711	0.3161753814249741	0.7999555621389424	-0.4837801807139683	Control
ENSG00000221890	40	33	7	0.08231362684021612	0.7059694860020738	0.620722855873204	0.0852466301288698	AD
ENSG00000119979	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000103769	5	1	4	0.05660188550959369	0.2853651310916901	0.05058509850392535	0.23478003258776475	AD
ENSG00000145335	4	3	1	0.030890144178971263	0.247148570582136	0.18582432232261886	0.06132424825951713	AD
ENSG00000076706	8	69	-61	-0.500485843320559	0.36564953340245887	0.7670715449563028	-0.40142201155384394	Control
ENSG00000179933	5	3	2	0.03946072462251207	0.2853651310916901	0.18582432232261886	0.09954080876907123	AD
ENSG00000287257	7	32	-25	-0.1919449473530898	0.3431343504665975	0.61376092430751	-0.27062657384091243	Control
ENSG00000103449	6	5	1	0.030890144178971263	0.3161753814249741	0.266775292549252	0.049400088875722115	AD
ENSG00000275437	24	74	-50	-0.40620945844161005	0.5979114205302918	0.7782550733224708	-0.180343652792179	Control
ENSG00000101363	34	36	-2	0.005178402848348834	0.6717523329877055	0.6400533254332691	0.03169900755443644	Control
ENSG00000102760	12	20	-8	-0.04624507981289603	0.4472670715449563	0.5259961487187084	-0.07872907717375205	Control
ENSG00000028839	1	18	-17	-0.12338030380476332	0.05154791882684047	0.5058509850392534	-0.45430306621241295	Control
ENSG00000136930	4	8	-4	-0.011962758038732786	0.247148570582136	0.3484668937935121	-0.1013183232113761	Control
ENSG00000181218	2	28	-26	-0.20051552779663062	0.13746111687157458	0.5881350910976152	-0.4506739742260406	Control
ENSG00000119725	13	1	12	0.12516652905792017	0.46482002666271666	0.05058509850392535	0.4142349281587913	AD
ENSG00000155744	1	2	-1	0.013748983291889644	0.05154791882684047	0.13175825803584654	-0.08021033920900607	Control
ENSG00000092208	1	1	0	0.022319563735430453	0.05154791882684047	0.05058509850392535	9.628203229151214e-4	Control
ENSG00000139547	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000117528	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000088256	20	38	-18	-0.13195088424830412	0.5588061027995852	0.6505702858835728	-0.0917641830839876	Control
ENSG00000166262	10	3	7	0.08231362684021612	0.40986520515479186	0.18582432232261886	0.224040882832173	AD
ENSG00000196150	5	28	-23	-0.1748037864660082	0.2853651310916901	0.5881350910976152	-0.3027699600059251	Control
ENSG00000113643	11	2	9	0.09945478772729774	0.42904754851133164	0.13175825803584654	0.29728929047548514	AD
ENSG00000260051	9	19	-10	-0.06338624069997766	0.38749814842245595	0.5159976299807436	-0.12849948155828766	Control
ENSG00000183530	38	12	26	0.2451546552674915	0.6940453266182788	0.4249740779143831	0.2690712487038957	AD
ENSG00000112146	1	7	-6	-0.029103918925814407	0.05154791882684047	0.325877647755888	-0.27432972892904756	Control
ENSG00000178184	10	1	9	0.09945478772729774	0.40986520515479186	0.05058509850392535	0.3592801066508665	AD
ENSG00000149313	8	2	6	0.07374304639667531	0.36564953340245887	0.13175825803584654	0.23389127536661233	AD
ENSG00000243943	1	22	-21	-0.15766262557892655	0.05154791882684047	0.5448081765664347	-0.4932602577395942	Control
ENSG00000119638	3	20	-17	-0.12338030380476332	0.198711302029329	0.5259961487187084	-0.3272848466893794	Control
ENSG00000197114	21	70	-49	-0.39763887799806924	0.5699155680639906	0.7692934380091838	-0.19937786994519324	Control
ENSG00000257097	7	17	-10	-0.06338624069997766	0.3431343504665975	0.4954080876907125	-0.15227373722411497	Control
ENSG00000148943	1	11	-10	-0.06338624069997766	0.05154791882684047	0.4061620500666568	-0.35461413123981633	Control
ENSG00000113552	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000115594	1	2	-1	0.013748983291889644	0.05154791882684047	0.13175825803584654	-0.08021033920900607	Control
ENSG00000132423	1	40	-39	-0.31193307356266115	0.05154791882684047	0.66145756184269	-0.6099096430158495	Control
ENSG00000177181	2	244	-242	-2.0517609036014455	0.13746111687157458	0.9607465560657681	-0.8232854391941935	Control
ENSG00000121653	3	286	-283	-2.403154701786619	0.198711302029329	0.9732632202636646	-0.7745519182343357	Control
ENSG00000053770	10	1	9	0.09945478772729774	0.40986520515479186	0.05058509850392535	0.3592801066508665	AD
ENSG00000101346	21	6	15	0.1508782703885426	0.5699155680639906	0.2975114797807732	0.2724040882832174	AD
ENSG00000260257	15	243	-228	-1.9317727773918743	0.49481558287661087	0.9601540512516664	-0.46533846837505555	Control
ENSG00000196361	2	4	-2	0.005178402848348834	0.13746111687157458	0.23063249888905346	-0.09317138201747888	Control
ENSG00000105723	29	49	-20	-0.14909204513538574	0.6387942527033033	0.6980447341134647	-0.059250481410161426	Control
ENSG00000163348	2	51	-49	-0.39763887799806924	0.13746111687157458	0.7089320100725819	-0.5714708932010073	Control
ENSG00000254470	8	74	-66	-0.543338745538263	0.36564953340245887	0.7782550733224708	-0.4126055399200119	Control
ENSG00000184319	21	3	18	0.17659001171916502	0.5699155680639906	0.18582432232261886	0.3840912457413717	AD
ENSG00000090061	16	45	-29	-0.22622726912725305	0.5095541401273885	0.6821211672344838	-0.17256702710709526	Control
ENSG00000139946	3	11	-8	-0.04624507981289603	0.198711302029329	0.4061620500666568	-0.2074507480373278	Control
ENSG00000025293	28	447	-419	-3.568753642108169	0.6312398163235077	0.9958524663012887	-0.364612649977781	Control
ENSG00000122180	2	5	-3	-0.0033921775951919757	0.13746111687157458	0.266775292549252	-0.1293141756776774	Control
ENSG00000221988	1	12	-11	-0.07195682114351847	0.05154791882684047	0.4249740779143831	-0.3734261590875426	Control
ENSG00000189056	6	1	5	0.0651724659531345	0.3161753814249741	0.05058509850392535	0.26559028292104875	AD
ENSG00000124795	5	3	2	0.03946072462251207	0.2853651310916901	0.18582432232261886	0.09954080876907123	AD
ENSG00000129933	10	1	9	0.09945478772729774	0.40986520515479186	0.05058509850392535	0.3592801066508665	AD
ENSG00000139687	12	1	11	0.11659594861437936	0.4472670715449563	0.05058509850392535	0.396681973041031	AD
ENSG00000135916	3	1	2	0.03946072462251207	0.198711302029329	0.05058509850392535	0.14812620352540365	AD
ENSG00000108312	13	21	-8	-0.04624507981289603	0.46482002666271666	0.5354762257443342	-0.07065619908161752	Control
ENSG00000084764	2	59	-57	-0.4662035215463957	0.13746111687157458	0.7358909791142053	-0.5984298622426307	Control
ENSG00000175161	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000148143	3	19	-16	-0.11480972336122251	0.198711302029329	0.5159976299807436	-0.31728632795141465	Control
ENSG00000188554	2	44	-42	-0.3376448148932836	0.13746111687157458	0.6791586431639757	-0.5416975262924011	Control
ENSG00000125246	23	4	19	0.18516059216270583	0.5889497852170049	0.23063249888905346	0.35831728632795146	AD
ENSG00000127220	7	31	-24	-0.183374366909549	0.3431343504665975	0.6070952451488668	-0.2639608946822693	Control
ENSG00000180626	8	5	3	0.04803130506605288	0.36564953340245887	0.266775292549252	0.0988742408532069	AD
ENSG00000196187	2	16	-14	-0.0976685624741409	0.13746111687157458	0.483113612798104	-0.3456524959265294	Control
ENSG00000163479	3	73	-70	-0.5776210673124262	0.198711302029329	0.7755888016590134	-0.5768774996296845	Control
ENSG00000150337	3	15	-12	-0.08052740158705927	0.198711302029329	0.4688934972596652	-0.27018219523033626	Control
ENSG00000198492	4	19	-15	-0.1062391429176817	0.247148570582136	0.5159976299807436	-0.2688490593986076	Control
ENSG00000138495	2	6	-4	-0.011962758038732786	0.13746111687157458	0.2975114797807732	-0.1600503629091986	Control
ENSG00000230223	4	4	0	0.022319563735430453	0.247148570582136	0.23063249888905346	0.01651607169308253	Control
ENSG00000124920	11	12	-1	0.013748983291889644	0.42904754851133164	0.4249740779143831	0.00407347059694857	Control
ENSG00000003249	3	3	0	0.022319563735430453	0.198711302029329	0.18582432232261886	0.012886979706710128	Control
ENSG00000164051	1	3	-2	0.005178402848348834	0.05154791882684047	0.18582432232261886	-0.1342764034957784	Control
ENSG00000171867	11	10	1	0.030890144178971263	0.42904754851133164	0.3885350318471338	0.04051251666419786	AD
ENSG00000262833	23	45	-22	-0.16623320602246736	0.5889497852170049	0.6821211672344838	-0.09317138201747888	Control
ENSG00000102103	45	9	36	0.3308604597028996	0.7281143534291216	0.369352688490594	0.35876166493852757	AD
ENSG00000198793	1	28	-27	-0.20908610824017143	0.05154791882684047	0.5881350910976152	-0.5365871722707747	Control
ENSG00000242299	1	22	-21	-0.15766262557892655	0.05154791882684047	0.5448081765664347	-0.4932602577395942	Control
ENSG00000153774	3	3	0	0.022319563735430453	0.198711302029329	0.18582432232261886	0.012886979706710128	Control
ENSG00000197535	4	150	-146	-1.2289851810215278	0.247148570582136	0.9031995259961487	-0.6560509554140127	Control
ENSG00000163512	1	263	-262	-2.223172512472262	0.05154791882684047	0.9663753517997333	-0.9148274329728928	Control
ENSG00000249158	5	50	-45	-0.363356556223906	0.2853651310916901	0.7038957191527181	-0.418530588061028	Control
ENSG00000143257	3	6	-3	-0.0033921775951919757	0.198711302029329	0.2975114797807732	-0.0988001777514442	Control
