gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000143502	231	137	94	1.241745130549885	0.8430304530824462	0.7772963604852686	0.06573409259717755	AD
ENSG00000152954	240	107	133	1.7695859983780524	0.8489725179499876	0.7411487992077247	0.10782371874226293	AD
ENSG00000211900	27	32	-5	-0.09815861086007906	0.5817033919286952	0.5529834117355781	0.028719980193117167	Control
ENSG00000104738	170	117	53	0.6868355002689908	0.8011884129735083	0.7561277543946522	0.045060658578856105	AD
ENSG00000103415	263	304	-41	-0.5853963350091568	0.862837335974251	0.891062144095073	-0.028224808120821954	Control
ENSG00000111669	32	40	-8	-0.1387617545391689	0.6033671700916068	0.5921020054468928	0.011265164644713943	Control
ENSG00000175182	250	309	-59	-0.8290151970836958	0.8536766526367913	0.8934142114384749	-0.039737558801683615	Control
ENSG00000242419	14	12	2	-0.0034179422755361536	0.48601138895766277	0.36568457538994803	0.12032681356771474	AD
ENSG00000119862	228	158	70	0.9169199811171663	0.8403070066848229	0.7923991086902699	0.047907897994553084	AD
ENSG00000081803	191	126	65	0.84924807498535	0.8156721960881407	0.7670215399851449	0.04865065610299579	AD
ENSG00000003402	235	30	205	2.7440614466762083	0.8451349343897004	0.5396137657836098	0.3055211686060907	AD
ENSG00000261115	192	272	-80	-1.1132372028373245	0.8165387472146571	0.8739787076008914	-0.05743996038623422	Control
ENSG00000104888	377	334	43	0.5514916880053581	0.906907650408517	0.9066600643723693	2.4758603614760677e-4	AD
ENSG00000109756	126	302	-176	-2.4125378005681983	0.7681356771478088	0.8900717999504828	-0.12193612280267396	Control
ENSG00000004660	386	238	148	1.9726017167735015	0.910250061896509	0.8536766526367913	0.056573409259717766	AD
ENSG00000162618	11	29	-18	-0.2741055668028016	0.45233968804159447	0.5324337707353305	-0.08009408269373602	Control
ENSG00000155093	149	323	-174	-2.385469038115472	0.7864570438227284	0.9013369645951969	-0.11487992077246845	Control
ENSG00000134333	118	79	39	0.49735416309990493	0.7599653379549394	0.6993067590987868	0.060658578856152556	AD
ENSG00000225953	217	69	148	1.9726017167735015	0.8339935627630601	0.6783857390443179	0.15560782371874227	AD
ENSG00000152784	175	213	-38	-0.544793191330067	0.8046546174795741	0.8370883882149047	-0.0324337707353306	Control
ENSG00000144597	118	186	-68	-0.9508246281209651	0.7599653379549394	0.8180242634315424	-0.058058925476603074	Control
ENSG00000157764	184	171	13	0.14546025121445982	0.8114632334736321	0.8055211686060906	0.005942064867541563	AD
ENSG00000105223	261	359	-98	-1.3568560649118633	0.8604852686308492	0.918172815053231	-0.05768754642238183	Control
ENSG00000104447	81	50	31	0.38907911328899875	0.7217132953701412	0.630354048031691	0.09135924733845013	AD
ENSG00000197535	249	397	-148	-2.033575126230027	0.8534290666006438	0.9282000495172072	-0.07477098291656348	Control
ENSG00000182934	183	171	12	0.13192586998809655	0.8105966823471156	0.8055211686060906	0.005075513741024995	AD
ENSG00000188229	195	17	178	2.3786331535643996	0.8201287447387967	0.42696211933646944	0.3931666254023273	AD
ENSG00000019582	5	33	-28	-0.4094493790664343	0.3247090864075266	0.5590492696211934	-0.2343401832136668	Control
ENSG00000134504	192	199	-7	-0.12522737331280562	0.8165387472146571	0.8264421886605595	-0.009903441445902383	Control
ENSG00000150394	385	325	60	0.7815761688535336	0.9097548898242139	0.9023273087397871	0.007427581084426871	AD
ENSG00000196935	193	40	153	2.040273622905318	0.8174052983411736	0.5921020054468928	0.22530329289428075	AD
ENSG00000061938	17	24	-7	-0.12522737331280562	0.5127506808615994	0.49690517454815547	0.01584550631344389	Control
ENSG00000253368	318	99	219	2.933542783845294	0.886605595444417	0.7298836345630106	0.15672196088140633	AD
ENSG00000150995	198	225	-27	-0.39591499784007106	0.8219856400099035	0.8440207972270364	-0.022035157217132895	Control
ENSG00000184672	182	61	121	1.6071734236616932	0.8096063382025254	0.660807130477841	0.14879920772468436	AD
ENSG00000060140	430	194	236	3.1636272646934693	0.9264669472641743	0.8229759841544937	0.10349096310968064	AD
ENSG00000186377	115	47	68	0.8898512186644398	0.7568705125030948	0.620203020549641	0.13666749195345373	AD
ENSG00000106123	139	92	47	0.6056292129108112	0.7792770487744491	0.7191136419905917	0.060163406783857454	AD
ENSG00000245293	12	3	9	0.09132272630900674	0.46595692002971034	0.15139886110423373	0.3145580589254766	AD
ENSG00000198380	261	105	156	2.080876766584408	0.8604852686308492	0.7376825947016589	0.12280267392919031	AD
ENSG00000113594	22	31	-9	-0.15229613576553216	0.5505075513741025	0.5456796236692251	0.004827927704877388	Control
ENSG00000115828	313	197	116	1.539501517529877	0.8846249071552365	0.8247090864075266	0.05991582074770985	AD
ENSG00000172915	280	565	-285	-3.8877853542417955	0.8693983659321615	0.9764793265659817	-0.10708096063382022	Control
ENSG00000077080	152	95	57	0.7409730251744439	0.7881901460757613	0.7244367417677643	0.06375340430799703	AD
ENSG00000164109	230	95	135	1.796654760830779	0.8417925229017084	0.7244367417677643	0.11735578113394407	AD
ENSG00000100138	419	368	51	0.6597667378162642	0.9228769497400346	0.9196583312701163	0.003218618469918333	AD
ENSG00000107104	180	22	158	2.1079455290371345	0.8076256499133448	0.47623174052983414	0.3313939093835107	AD
ENSG00000062485	273	214	59	0.7680417876271703	0.8658083684080218	0.8380787323594949	0.02772963604852685	AD
ENSG00000166848	185	143	42	0.5379573067789948	0.8122059915820747	0.7801435999009656	0.03206239168110914	AD
ENSG00000164332	140	156	-16	-0.24703680435007505	0.7800198068828919	0.7905422134191632	-0.010522406536271345	Control
ENSG00000137547	157	44	113	1.498898373850787	0.7910373854914583	0.6093092349591483	0.18172815053230995	AD
ENSG00000110697	31	114	-83	-1.1538403465164142	0.6000247586036147	0.7530329289428076	-0.1530081703391929	Control
ENSG00000204314	152	63	89	1.1740732244180685	0.7881901460757613	0.6655112651646448	0.12267888091111656	AD
ENSG00000172824	21	41	-20	-0.3011743292555282	0.5432037633077494	0.5958157959891062	-0.052612032681356724	Control
ENSG00000144357	136	165	-29	-0.4229837602927976	0.7775439465214162	0.7989601386481803	-0.021416192126764044	Control
ENSG00000076826	144	316	-172	-2.3584002756627456	0.7820004951720723	0.8976231740529834	-0.11562267888091116	Control
ENSG00000023330	79	107	-28	-0.4094493790664343	0.7186184699182966	0.7411487992077247	-0.022530329289428108	Control
ENSG00000124194	371	276	95	1.255279511776248	0.9025748947759347	0.8760831889081456	0.02649170586778904	AD
ENSG00000143155	288	226	62	0.8086449313062603	0.8738549145828175	0.8446397623174053	0.02921515226541216	AD
ENSG00000133872	129	366	-237	-3.238135055376358	0.7709829165635058	0.9191631591978212	-0.1481802426343154	Control
ENSG00000139190	280	69	211	2.8252677340343877	0.8693983659321615	0.6783857390443179	0.1910126268878436	AD
ENSG00000105605	71	141	-70	-0.9778933905736917	0.7051250309482545	0.7789056697202278	-0.07378063877197327	Control
ENSG00000181191	217	161	56	0.7274386439480806	0.8339935627630601	0.7961128992324833	0.03788066353057684	AD
ENSG00000149582	261	262	-1	-0.04402108595462597	0.8604852686308492	0.867912849715276	-0.007427581084426871	Control
ENSG00000156113	170	106	64	0.8357136937589867	0.8011884129735083	0.7395394899727655	0.06164892300074276	AD
ENSG00000145428	370	122	248	3.326039839409829	0.9017083436494182	0.7616984402079723	0.14000990344144593	AD
ENSG00000150768	89	195	-106	-1.4651311147227695	0.7298836345630106	0.8238425352810101	-0.0939589007179995	Control
ENSG00000148082	18	68	-50	-0.7072057660464263	0.5199306759098787	0.6754147066105471	-0.1554840307006684	Control
ENSG00000115762	295	161	134	1.7831203796044157	0.8768259470165882	0.7961128992324833	0.08071304778410493	AD
ENSG00000038274	204	298	-94	-1.3027185400064103	0.8264421886605595	0.8880911116613023	-0.06164892300074276	Control
ENSG00000198794	123	240	-117	-1.6140093082127656	0.7655360237682595	0.8547907897994553	-0.08925476603119586	Control
ENSG00000083857	19	40	-21	-0.3147087104818914	0.5283486011388958	0.5921020054468928	-0.06375340430799703	Control
ENSG00000126583	290	200	90	1.1876076056444318	0.8750928447635553	0.8268135677147809	0.04827927704877444	AD
ENSG00000135631	100	289	-189	-2.5884847565109212	0.7416439712800198	0.8830155979202773	-0.1413716266402575	Control
ENSG00000172260	165	55	110	1.4582952301716972	0.7973508294132211	0.6454567962366923	0.15189403317652883	AD
ENSG00000138834	120	219	-99	-1.3703904461382266	0.762441198316415	0.8412973508294133	-0.07885615251299827	Control
ENSG00000178965	166	52	114	1.5124327550771504	0.7978460014855162	0.6370388710076752	0.160807130477841	AD
ENSG00000138698	167	346	-179	-2.4531409442472882	0.7983411735578113	0.912478336221837	-0.11413716266402574	Control
ENSG00000132669	100	63	37	0.4702854006471784	0.7416439712800198	0.6655112651646448	0.07613270611537504	AD
ENSG00000160716	323	226	97	1.2823482742289747	0.8875959395890072	0.8446397623174053	0.042956177271601836	AD
ENSG00000168653	21	21	0	-0.030486704728262697	0.5432037633077494	0.46521416192126763	0.07798960138648181	Control
ENSG00000162377	123	344	-221	-3.021584955754546	0.7655360237682595	0.9114879920772468	-0.14595196830898738	Control
ENSG00000263874	259	174	85	1.1199356995126155	0.8591235454320376	0.8077494429314187	0.05137410250061891	AD
ENSG00000122705	67	66	1	-0.016952323501899427	0.6993067590987868	0.6704629858875959	0.028843773211190915	AD
ENSG00000176771	27	2	25	0.3078728259308191	0.5817033919286952	0.10497647932656598	0.4767269126021293	AD
ENSG00000182836	283	97	186	2.486908203375306	0.8708838821490468	0.7269126021292399	0.14397128001980686	AD
ENSG00000273841	113	21	92	1.2146763680971584	0.7546422381777668	0.46521416192126763	0.28942807625649913	AD
ENSG00000248905	115	103	12	0.13192586998809655	0.7568705125030948	0.7352067343401832	0.02166377816291154	AD
ENSG00000075415	312	250	62	0.8086449313062603	0.8838821490467937	0.8608566476850705	0.02302550136172321	AD
ENSG00000155324	76	57	19	0.22666653857263946	0.714409507303788	0.6509036890319386	0.06350581827184942	AD
ENSG00000158815	10	20	-10	-0.16583051699189544	0.437360732854667	0.4548155484030701	-0.017454815548403113	Control
ENSG00000135423	69	29	40	0.5108885443262682	0.7011636543698936	0.5324337707353305	0.1687298836345631	AD
ENSG00000070761	242	302	-60	-0.8425495783100589	0.8502104481307254	0.8900717999504828	-0.03986135181975736	Control
ENSG00000009844	148	331	-183	-2.5072784691527414	0.7857142857142857	0.9050507551374103	-0.11933646942312459	Control
ENSG00000133985	248	433	-185	-2.534347231605468	0.8529338945283486	0.942436246595692	-0.08950235206734347	Control
ENSG00000144331	87	185	-98	-1.3568560649118633	0.7275315672196088	0.8170339192869522	-0.08950235206734347	Control
ENSG00000163412	305	346	-41	-0.5853963350091568	0.8817776677395395	0.912478336221837	-0.030700668482297577	Control
ENSG00000272031	194	242	-48	-0.6801370035936998	0.8186432285219114	0.8559049269621193	-0.03726169844020788	Control
ENSG00000100095	260	157	103	1.3635545615871543	0.8596187175043327	0.7912849715276058	0.06833374597672692	AD
ENSG00000107864	103	64	39	0.49735416309990493	0.7437484525872741	0.6673681604357514	0.07638029215152264	AD
ENSG00000102978	96	55	41	0.5244229255526315	0.7370636296112899	0.6454567962366923	0.09160683337459763	AD
ENSG00000196642	6	2	4	0.02365082017719039	0.35528596187175043	0.10497647932656598	0.2503094825451845	AD
ENSG00000175602	19	56	-37	-0.5312588101037037	0.5283486011388958	0.6485516216885368	-0.12020302054964094	Control
ENSG00000158195	93	76	17	0.19959777611991292	0.7347115622678881	0.6947264174300569	0.03998514483783122	AD
ENSG00000184349	23	7	16	0.18606339489354964	0.5565734092597178	0.2742015350334241	0.2823718742262937	AD
ENSG00000143061	156	201	-45	-0.6395338599146099	0.7904184204010893	0.8280514978955187	-0.037633077494429346	Control
ENSG00000185479	4	8	-4	-0.08462422963371578	0.2896756622926467	0.2948749690517455	-0.0051993067590987985	Control
ENSG00000135070	212	370	-158	-2.16891893849366	0.8313939093835108	0.921020054468928	-0.08962614508541722	Control
ENSG00000148925	154	500	-346	-4.7133826090499555	0.788932904184204	0.9612527853429067	-0.17231988115870267	Control
ENSG00000145555	71	32	39	0.49735416309990493	0.7051250309482545	0.5529834117355781	0.15214161921267644	AD
ENSG00000134375	165	155	10	0.10485710753537002	0.7973508294132211	0.7899232483287942	0.007427581084426871	AD
ENSG00000068366	389	289	100	1.3229514179080646	0.9113641990591731	0.8830155979202773	0.028348601138895813	AD
ENSG00000179841	378	259	119	1.5801046612089666	0.907402822480812	0.8661797474622431	0.04122307501856892	AD
ENSG00000144645	181	79	102	1.3500201803607912	0.8086159940579352	0.6993067590987868	0.10930923495914835	AD
ENSG00000132694	55	153	-98	-1.3568560649118633	0.6744243624659569	0.788932904184204	-0.11450854171824709	Control
ENSG00000179222	64	106	-42	-0.5989307162355201	0.6934884872493191	0.7395394899727655	-0.04605100272344642	Control
ENSG00000171126	113	68	45	0.5785604504580846	0.7546422381777668	0.6754147066105471	0.07922753156721962	AD
ENSG00000189043	85	38	47	0.6056292129108112	0.7249319138400594	0.5855409754889824	0.13939093835107697	AD
ENSG00000263503	2	2	0	-0.030486704728262697	0.18209952958653133	0.10497647932656598	0.07712305025996535	Control
ENSG00000183648	4	6	-2	-0.057555467180989243	0.2896756622926467	0.25043327556325823	0.039242386729388457	Control
ENSG00000090565	37	185	-148	-2.033575126230027	0.6239168110918544	0.8170339192869522	-0.19311710819509786	Control
ENSG00000286214	126	7	119	1.5801046612089666	0.7681356771478088	0.2742015350334241	0.49393414211438474	AD
ENSG00000069956	111	93	18	0.2131321573462762	0.7527853429066601	0.7208467442436246	0.0319385986630355	AD
ENSG00000138107	99	49	50	0.646232356589901	0.7406536271354296	0.6266402574894776	0.11401336964595199	AD
ENSG00000116478	173	157	16	0.18606339489354964	0.8035404803169102	0.7912849715276058	0.01225550878930437	AD
ENSG00000174516	259	421	-162	-2.2230564633991126	0.8591235454320376	0.9381034909631096	-0.07897994553107202	Control
ENSG00000122873	271	150	121	1.6071734236616932	0.8649418172815053	0.7876949740034662	0.0772468432780391	AD
ENSG00000119865	237	334	-97	-1.3433216836855	0.8466204506065858	0.9066600643723693	-0.060039613765783595	Control
ENSG00000171316	227	130	97	1.2823482742289747	0.8395642485763803	0.7709829165635058	0.06858133201287453	AD
ENSG00000174607	20	10	10	0.10485710753537002	0.5360237682594702	0.33473632087150285	0.20128744738796733	AD
ENSG00000011083	11	9	2	-0.0034179422755361536	0.45233968804159447	0.3161673681604357	0.13617231988115874	AD
ENSG00000160963	86	159	-73	-1.0184965342527814	0.7261698440207972	0.7937608318890814	-0.06759098786828421	Control
ENSG00000213983	29	30	-1	-0.04402108595462597	0.5914830403565239	0.5396137657836098	0.051869274572914126	Control
ENSG00000172037	38	42	-4	-0.08462422963371578	0.6278781876702154	0.5996533795493935	0.028224808120821954	Control
ENSG00000103723	61	45	16	0.18606339489354964	0.6866798712552612	0.6132706115375093	0.07340925971775192	AD
ENSG00000143436	45	4	41	0.5244229255526315	0.6496657588512008	0.19076504085169596	0.4589007179995048	AD
ENSG00000196814	9	2	7	0.06425396385628021	0.4207724684327804	0.10497647932656598	0.3157959891062144	AD
ENSG00000142937	18	24	-6	-0.11169299208644234	0.5199306759098787	0.49690517454815547	0.023025501361723266	Control
ENSG00000111961	93	76	17	0.19959777611991292	0.7347115622678881	0.6947264174300569	0.03998514483783122	AD
ENSG00000242265	105	16	89	1.1740732244180685	0.7462243129487497	0.41718247090864075	0.32904184204010894	AD
ENSG00000166685	53	10	43	0.5514916880053581	0.6692250557068581	0.33473632087150285	0.33448873483535524	AD
ENSG00000157827	25	2	23	0.28080406347809256	0.5692002971032434	0.10497647932656598	0.46422381777667743	AD
ENSG00000164853	21	88	-67	-0.9372902468946019	0.5432037633077494	0.713295370141124	-0.17009160683337454	Control
ENSG00000160877	31	30	1	-0.016952323501899427	0.6000247586036147	0.5396137657836098	0.06041099282000495	AD
ENSG00000011677	560	360	200	2.676389540544392	0.9617479574152018	0.9186679871255261	0.043079970289675695	AD
ENSG00000150093	35	37	-2	-0.057555467180989243	0.6147561277543947	0.5809606338202525	0.03379549393414216	Control
ENSG00000148834	105	13	92	1.2146763680971584	0.7462243129487497	0.37880663530576875	0.36741767764298094	AD
ENSG00000145882	39	12	27	0.33494158838354565	0.632087150284724	0.36568457538994803	0.2664025748947759	AD
ENSG00000163950	251	48	203	2.7169926842234817	0.8542956177271602	0.6234216390195593	0.23087397870760096	AD
ENSG00000113658	65	87	-22	-0.3282430917082547	0.6953453825204259	0.7111908888338697	-0.015845506313443836	Control
ENSG00000115685	211	446	-235	-3.2110662929236318	0.8305273582569943	0.9465214161921268	-0.11599405793513251	Control
ENSG00000151067	79	105	-26	-0.38238061661370776	0.7186184699182966	0.7376825947016589	-0.01906412478336228	Control
ENSG00000128849	70	36	34	0.42968225696808854	0.7026491705867789	0.5753899480069324	0.12725922257984645	AD
ENSG00000101856	404	321	83	1.092866937059889	0.9176776429809359	0.8999752413963853	0.01770240158455061	AD
ENSG00000121957	39	9	30	0.37554473206263544	0.632087150284724	0.3161673681604357	0.31591978212428823	AD
ENSG00000204071	85	91	-6	-0.11169299208644234	0.7249319138400594	0.7176281257737064	0.007303788066353012	Control
ENSG00000249877	9	54	-45	-0.6395338599146099	0.4207724684327804	0.6423619707848477	-0.2215895023520673	Control
ENSG00000259153	159	189	-30	-0.4365181415191608	0.7931418667987126	0.820004951720723	-0.026863084922010394	Control
ENSG00000123545	160	273	-113	-1.5598717833073124	0.7936370388710077	0.8744738796731865	-0.08083684080217879	Control
ENSG00000226762	305	104	201	2.689923921770755	0.8817776677395395	0.7361970784847734	0.14558058925476602	AD
ENSG00000127220	62	106	-44	-0.6259994786882467	0.6887843525625155	0.7395394899727655	-0.05075513741025006	Control
ENSG00000105613	41	58	-17	-0.2605711855764383	0.6387719732607081	0.6531319633572666	-0.014359990096558528	Control
ENSG00000100320	212	172	40	0.5108885443262682	0.8313939093835108	0.806387719732607	0.025006189650903732	AD
ENSG00000164619	128	52	76	0.998126268475346	0.7702401584550631	0.6370388710076752	0.1332012874473879	AD
ENSG00000198840	4	4	0	-0.030486704728262697	0.2896756622926467	0.19076504085169596	0.09891062144095072	Control
ENSG00000122574	67	6	61	0.795110550079897	0.6993067590987868	0.25043327556325823	0.4488734835355286	AD
ENSG00000237190	177	234	-57	-0.8019464346309692	0.8055211686060906	0.8500866551126517	-0.044565486506561114	Control
ENSG00000179115	224	395	-171	-2.3448658944363823	0.8374597672691261	0.9277048774449121	-0.09024511017578607	Control
ENSG00000054277	198	3	195	2.6087176344125753	0.8219856400099035	0.15139886110423373	0.6705867789056698	AD
ENSG00000129116	35	51	-16	-0.24703680435007505	0.6147561277543947	0.6340678385739045	-0.019311710819509775	Control
ENSG00000007237	392	297	95	1.255279511776248	0.9128497152760584	0.8878435256251548	0.02500618965090362	AD
ENSG00000179091	50	57	-7	-0.12522737331280562	0.6622926466947264	0.6509036890319386	0.011388957662787802	Control
ENSG00000121905	179	31	148	1.9726017167735015	0.8065115127506809	0.5456796236692251	0.2608318890814558	AD
ENSG00000122824	283	286	-3	-0.07108984840735251	0.8708838821490468	0.8814062886853181	-0.010522406536271345	Control
ENSG00000152382	116	192	-76	-1.0590996779318713	0.7579846496657588	0.8212428819014608	-0.06325823223570193	Control
ENSG00000144711	51	146	-95	-1.3162529212327736	0.6641495419658331	0.7836098044070314	-0.11946026244119834	Control
ENSG00000173905	18	28	-10	-0.16583051699189544	0.5199306759098787	0.5251299826689775	-0.005199306759098743	Control
ENSG00000116117	108	41	67	0.8763168374380765	0.7491953453825204	0.5958157959891062	0.15337954939341425	AD
ENSG00000165629	160	133	27	0.33494158838354565	0.7936370388710077	0.7733349839069077	0.02030205496409998	AD
ENSG00000174460	402	161	241	3.231299170825286	0.9164397128001981	0.7961128992324833	0.1203268135677148	AD
ENSG00000054803	356	286	70	0.9169199811171663	0.8984897251794999	0.8814062886853181	0.01708343649418176	AD
ENSG00000275342	61	156	-95	-1.3162529212327736	0.6866798712552612	0.7905422134191632	-0.103862342163902	Control
ENSG00000129355	207	95	112	1.4853639926244238	0.8275563258232236	0.7244367417677643	0.10311958405545929	AD
ENSG00000108946	106	159	-53	-0.7478089097255161	0.7475860361475613	0.7937608318890814	-0.04617479574152017	Control
ENSG00000111490	281	107	174	2.324495628658947	0.8701411240406041	0.7411487992077247	0.12899232483287937	AD
ENSG00000048991	33	20	13	0.14546025121445982	0.6070809606338202	0.4548155484030701	0.15226541223075013	AD
ENSG00000144021	54	148	-94	-1.3027185400064103	0.6717009160683337	0.7857142857142857	-0.11401336964595199	Control
ENSG00000101365	103	198	-95	-1.3162529212327736	0.7437484525872741	0.8255756375340431	-0.081827184946769	Control
ENSG00000143653	88	56	32	0.402613494515362	0.7287694974003466	0.6485516216885368	0.08021787571180983	AD
ENSG00000008056	132	70	62	0.8086449313062603	0.7740777420153503	0.6812329784600148	0.09284476355533544	AD
ENSG00000146535	72	60	12	0.13192586998809655	0.7077246843278039	0.6582074770982916	0.04951720722951225	AD
ENSG00000149091	52	73	-21	-0.3147087104818914	0.6666254023273087	0.6884129735082941	-0.0217875711809854	Control
ENSG00000178234	95	101	-6	-0.11169299208644234	0.735949492448626	0.7327308739787076	0.003218618469918333	Control
ENSG00000138442	135	228	-93	-1.289184158780047	0.7769249814310473	0.8458776924981432	-0.06895271106709588	Control
ENSG00000005339	15	27	-12	-0.19289927944462198	0.4961624164397128	0.5183213666749196	-0.022158950235206754	Control
ENSG00000143858	3	3	0	-0.030486704728262697	0.2442436246595692	0.15139886110423373	0.09284476355533547	Control
ENSG00000177542	104	110	-6	-0.11169299208644234	0.7449863827680119	0.7462243129487497	-0.0012379301807378118	Control
ENSG00000186479	127	232	-105	-1.4515967334964062	0.7692498143104729	0.84872493191384	-0.07947511760336712	Control
ENSG00000162989	144	153	-9	-0.15229613576553216	0.7820004951720723	0.788932904184204	-0.006932409012131768	Control
ENSG00000116199	118	399	-281	-3.8336478293363423	0.7599653379549394	0.9288190146075761	-0.16885367665263673	Control
ENSG00000188021	467	328	139	1.8507922857362322	0.9356276306016341	0.9030700668482298	0.03255756375340435	AD
ENSG00000172380	11	61	-50	-0.7072057660464263	0.45233968804159447	0.660807130477841	-0.20846744243624654	Control
ENSG00000115825	75	105	-30	-0.4365181415191608	0.7126764050507551	0.7376825947016589	-0.025006189650903732	Control
ENSG00000067191	295	263	32	0.402613494515362	0.8768259470165882	0.8687794008417925	0.008046546174795721	AD
ENSG00000126088	29	23	6	0.05071958262991694	0.5914830403565239	0.4866303540480317	0.1048526863084922	AD
ENSG00000133026	187	250	-63	-0.8831527219891488	0.813196335726665	0.8608566476850705	-0.04766031195840548	Control
ENSG00000163516	17	19	-2	-0.057555467180989243	0.5127506808615994	0.4461500371379054	0.06660064372369395	Control
ENSG00000102468	90	15	75	0.9845918872489827	0.7316167368160436	0.4067838573904432	0.32483287942560035	AD
ENSG00000172602	158	3	155	2.0673423853580446	0.7921515226541223	0.15139886110423373	0.6407526615498885	AD
ENSG00000119771	33	32	1	-0.016952323501899427	0.6070809606338202	0.5529834117355781	0.05409754889824214	AD
ENSG00000163820	91	62	29	0.3620103508362722	0.7332260460510027	0.6634067838573905	0.06981926219361223	AD
ENSG00000102678	66	2	64	0.8357136937589867	0.6973260708096063	0.10497647932656598	0.5923495914830403	AD
ENSG00000179604	80	36	44	0.5650260692317213	0.7202277791532558	0.5753899480069324	0.14483783114632331	AD
ENSG00000168032	247	105	142	1.891395429415322	0.852191136419906	0.7376825947016589	0.11450854171824709	AD
ENSG00000130881	30	46	-16	-0.24703680435007505	0.5963109680614014	0.616860609061649	-0.020549641000247587	Control
ENSG00000105270	101	213	-112	-1.546337402080949	0.7423867293884625	0.8370883882149047	-0.09470165882644221	Control
ENSG00000257127	31	71	-40	-0.5718619537827936	0.6000247586036147	0.6842040108937856	-0.08417925229017087	Control
ENSG00000196961	110	247	-137	-1.884696932740031	0.7519187917801436	0.8589997524139639	-0.10708096063382022	Control
ENSG00000160469	63	109	-46	-0.6530682411409732	0.6912602129239911	0.7442436246595692	-0.05298341173557808	Control
ENSG00000145526	110	36	74	0.9710575060226194	0.7519187917801436	0.5753899480069324	0.1765288437732112	AD
ENSG00000131263	434	311	123	1.6342421861144198	0.9284476355533547	0.8942807625649913	0.034166872988363406	AD
ENSG00000142676	9	19	-10	-0.16583051699189544	0.4207724684327804	0.4461500371379054	-0.02537756870512503	Control
ENSG00000274576	17	71	-54	-0.7613432909518794	0.5127506808615994	0.6842040108937856	-0.1714533300321862	Control
ENSG00000140262	59	43	16	0.18606339489354964	0.6835850458034167	0.6043575142361971	0.07922753156721962	AD
ENSG00000251643	10	50	-40	-0.5718619537827936	0.437360732854667	0.630354048031691	-0.19299331517702406	Control
ENSG00000260197	5	23	-18	-0.2741055668028016	0.3247090864075266	0.4866303540480317	-0.16192126764050507	Control
ENSG00000134343	215	63	152	2.0267392416789547	0.8330032186184699	0.6655112651646448	0.16749195345382517	AD
ENSG00000095713	113	176	-63	-0.8831527219891488	0.7546422381777668	0.8099777172567467	-0.055335479078979954	Control
ENSG00000183783	231	174	57	0.7409730251744439	0.8430304530824462	0.8077494429314187	0.03528101015102747	AD
ENSG00000107954	62	129	-67	-0.9372902468946019	0.6887843525625155	0.7698687794008418	-0.08108442683832628	Control
ENSG00000150672	38	104	-66	-0.9237558656682386	0.6278781876702154	0.7361970784847734	-0.10831889081455803	Control
ENSG00000162975	107	232	-125	-1.7222843580236717	0.7485763802921516	0.84872493191384	-0.10014855162168845	Control
ENSG00000165886	26	8	18	0.2131321573462762	0.5757613270611538	0.2948749690517455	0.2808863580094083	AD
ENSG00000103034	269	161	108	1.4312264677189708	0.8641990591730626	0.7961128992324833	0.06808615994057932	AD
ENSG00000152578	138	88	50	0.646232356589901	0.778781876702154	0.713295370141124	0.06548650656103006	AD
ENSG00000175606	232	38	194	2.595183253186212	0.8440207972270364	0.5855409754889824	0.25847982173805395	AD
ENSG00000185567	148	84	64	0.8357136937589867	0.7857142857142857	0.7077246843278039	0.07798960138648181	AD
ENSG00000148730	30	57	-27	-0.39591499784007106	0.5963109680614014	0.6509036890319386	-0.054592720970537245	Control
ENSG00000168496	122	248	-126	-1.735818739250035	0.7641743005694479	0.859494924486259	-0.09532062391681106	Control
ENSG00000137076	74	93	-19	-0.28763994802916487	0.7106957167615746	0.7208467442436246	-0.01015102748204999	Control
ENSG00000168502	127	215	-88	-1.2215122526482307	0.7692498143104729	0.8386976974498638	-0.06944788313939088	Control
ENSG00000197324	87	111	-24	-0.35531185416098127	0.7275315672196088	0.748328794256004	-0.020797227036395194	Control
ENSG00000139637	234	68	166	2.2162205788480405	0.8445159692993315	0.6754147066105471	0.16910126268878434	AD
ENSG00000177181	174	178	-4	-0.08462422963371578	0.8040356523892053	0.8119584055459272	-0.007922753156721973	Control
ENSG00000067992	464	413	51	0.6597667378162642	0.9346372864570438	0.93451349343897006	1.2379301807374787e-4	AD
ENSG00000103512	119	176	-57	-0.8019464346309692	0.7614508541718247	0.8099777172567467	-0.048526863084922045	Control
ENSG00000136930	184	75	109	1.444760848945334	0.8114632334736321	0.6921267640505075	0.11933646942312459	AD
ENSG00000154582	106	41	65	0.84924807498535	0.7475860361475613	0.5958157959891062	0.15177024015845508	AD
ENSG00000174145	110	36	74	0.9710575060226194	0.7519187917801436	0.5753899480069324	0.1765288437732112	AD
ENSG00000184524	62	119	-57	-0.8019464346309692	0.6887843525625155	0.7576132706115375	-0.06882891804902203	Control
ENSG00000146386	203	49	154	2.0538080041316813	0.8253280514978956	0.6266402574894776	0.19868779400841796	AD
ENSG00000151136	78	23	55	0.7139042627217173	0.7166377816291161	0.4866303540480317	0.2300074275810844	AD
ENSG00000184368	78	12	66	0.8627824562117133	0.7166377816291161	0.36568457538994803	0.35095320623916804	AD
