gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000177885	39	2	37	0.4347996919581459	0.5580184468908063	0.05385301993454329	0.504165426956263	AD
ENSG00000149970	33	4	29	0.3328035994674973	0.5322820589110384	0.10874739660815233	0.42353466230288606	AD
ENSG00000183718	18	41	-23	-0.33017100172171815	0.44346920559357333	0.4805117524546266	-0.03704254686105324	Control
ENSG00000067182	3	73	-70	-0.9293980451042784	0.19518000595060994	0.6090449271050282	-0.4138649211544183	Control
ENSG00000053438	40	43	-3	-0.0751807704950968	0.5626301695923832	0.49375185956560547	0.06887831002677774	Control
ENSG00000149136	8	5	3	0.0013162988728895886	0.33234156501041356	0.13091341862540912	0.20142814638500445	AD
ENSG00000267680	89	115	-26	-0.36841953640571135	0.682088664088069	0.6953287711990479	-0.013240107110978894	Control
ENSG00000197324	1	52	-51	-0.687157325438988	0.0589110383814341	0.5391252603391847	-0.48021422195775065	Control
ENSG00000071073	31	5	26	0.29455506478350413	0.5223147872656947	0.13091341862540912	0.3914013686402856	AD
ENSG00000065154	36	11	25	0.28180555322217304	0.5450758702767033	0.23073490032728355	0.3143409699494198	AD
ENSG00000185986	14	187	-173	-2.242597735921378	0.40568283249033027	0.7813150847961916	-0.37563225230586134	Control
ENSG00000184388	50	34	16	0.16705994917019346	0.5978875334721809	0.43588217792323714	0.1620053555489438	AD
ENSG00000082781	3	34	-31	-0.43216709421236665	0.19518000595060994	0.43588217792323714	-0.2407021719726272	Control
ENSG00000186517	12	57	-45	-0.6106602560710016	0.3882772984230884	0.5563820291579887	-0.16810473073490034	Control
ENSG00000229152	32	99	-67	-0.8911495104202851	0.5267777447188337	0.6658732520083308	-0.13909550728949716	Control
ENSG00000091140	20	83	-63	-0.8401514641749609	0.4587920261826837	0.6350788455816722	-0.17628681939898844	Control
ENSG00000197971	10	10	0	-0.03693223581110361	0.3635822671823862	0.216155905980363	0.14742636120202318	Control
ENSG00000110711	5	1	4	0.014065810434220656	0.26152930675394226	0.02008330853912526	0.241445998214817	AD
ENSG00000198556	26	124	-98	-1.2863843688215482	0.4982148170187444	0.7081225825647128	-0.2099077655459684	Control
ENSG00000277363	12	23	-11	-0.17717686298574534	0.3882772984230884	0.3534662302886046	0.034811068134483814	Control
ENSG00000198899	9	5	4	0.014065810434220656	0.34811068134483786	0.13091341862540912	0.21719726271942874	AD
ENSG00000105197	107	44	63	0.7662869925527536	0.7067836953287712	0.499851234751562	0.20693246057720915	AD
ENSG00000137720	2	13	-11	-0.17717686298574534	0.1474263612020232	0.25825647128830703	-0.11083011008628382	Control
ENSG00000177853	15	108	-93	-1.2226368110148929	0.41594763463254986	0.6831300208271348	-0.26718238619458495	Control
ENSG00000138311	20	9	11	0.10331239136353813	0.4587920261826837	0.2008330853912526	0.2579589407914311	AD
ENSG00000196597	41	96	-55	-0.7381553716843122	0.5672418922939602	0.66081523356144	-0.09357334126747985	Control
ENSG00000163840	3	17	-14	-0.21542539766973856	0.19518000595060994	0.2994644451056233	-0.10428443915501337	Control
ENSG00000115419	32	5	27	0.30730457634483516	0.5267777447188337	0.13091341862540912	0.39586432609342453	AD
ENSG00000105427	65	239	-174	-2.255347247482709	0.635673906575424	0.826390955072895	-0.19071704849747095	Control
ENSG00000237515	40	93	-53	-0.7126563485616502	0.5626301695923832	0.6551621541207974	-0.09253198452841416	Control
ENSG00000154429	70	156	-86	-1.1333902300855754	0.6471288307051473	0.7491817911335912	-0.10205296042844392	Control
ENSG00000065135	5	107	-102	-1.3373824150668725	0.26152930675394226	0.6808985421005653	-0.41936923534662307	Control
ENSG00000184076	117	137	-20	-0.29192246703772495	0.7180898542100566	0.724337994644451	-0.006248140434394478	Control
ENSG00000215717	27	67	-40	-0.5469126982643463	0.5032728354656353	0.5925319845284142	-0.08925914906277888	Control
ENSG00000129055	27	62	-35	-0.48316514045769093	0.5032728354656353	0.5736387979767926	-0.07036596251115734	Control
ENSG00000124507	36	35	1	-0.024182724249772546	0.5450758702767033	0.44376673609044925	0.10130913418625409	AD
ENSG00000166912	2	1	1	-0.024182724249772546	0.1474263612020232	0.02008330853912526	0.12734305266289794	AD
ENSG00000100784	23	23	0	-0.03693223581110361	0.48021422195775065	0.3534662302886046	0.12674799166914608	Control
ENSG00000112561	5	37	-32	-0.44491660577369774	0.26152930675394226	0.45745313894674206	-0.1959238321927998	Control
ENSG00000261744	52	111	-59	-0.7891534179296366	0.6047307349003272	0.6890806307646534	-0.08434989586432617	Control
ENSG00000151353	10	28	-18	-0.26642344391506284	0.3635822671823862	0.3931865516215412	-0.029604284439155026	Control
ENSG00000176058	8	26	-18	-0.26642344391506284	0.33234156501041356	0.3775662005355549	-0.04522463552514133	Control
ENSG00000100997	189	139	50	0.6005433422554497	0.7764058315977388	0.7283546563522761	0.04805117524546265	AD
ENSG00000196961	30	18	12	0.11606190292486919	0.5191907170484975	0.30913418625409106	0.21005653079440645	AD
ENSG00000167323	3	4	-1	-0.04968174737243468	0.19518000595060994	0.10874739660815233	0.08643260934245761	Control
ENSG00000226318	38	94	-56	-0.7509048832456433	0.5544480809282951	0.6572448675989289	-0.10279678667063374	Control
ENSG00000280205	17	52	-35	-0.48316514045769093	0.4343945254388575	0.5391252603391847	-0.10473073490032725	Control
ENSG00000174132	37	5	32	0.3710521341514905	0.5496875929782803	0.13091341862540912	0.4187741743528712	AD
ENSG00000217930	45	81	-36	-0.49591465201902196	0.5827134781315085	0.631062183873847	-0.048348705742338516	Control
ENSG00000161980	82	211	-129	-1.681619227222811	0.6709312704552216	0.800952097590003	-0.13002082713478136	Control
ENSG00000164488	35	12	23	0.25630653009951093	0.5404641475751264	0.24397500743826242	0.296489140136864	AD
ENSG00000136942	9	22	-13	-0.20267588610840748	0.34811068134483786	0.3436477238916989	0.00446295745313896	Control
ENSG00000163444	45	50	-5	-0.10067979361775894	0.5827134781315085	0.5284141624516513	0.05429931567985724	Control
ENSG00000065183	43	14	29	0.3328035994674973	0.576167807200238	0.2704552216602202	0.3057125855400178	AD
ENSG00000132535	77	86	-9	-0.1516778398630832	0.6623028860458197	0.6420708122582565	0.0202320737875632	Control
ENSG00000133624	23	38	-15	-0.22817490923106962	0.48021422195775065	0.4639988098780125	0.016215412079738145	Control
ENSG00000288033	18	26	-8	-0.13892832830175214	0.44346920559357333	0.3775662005355549	0.06590300505801844	Control
ENSG00000136935	8	6	2	-0.011433212688441477	0.33234156501041356	0.15233561440047605	0.18000595060993752	AD
ENSG00000089486	13	49	-36	-0.49591465201902196	0.39764950907468016	0.5230586135078845	-0.12540910443320435	Control
ENSG00000181163	18	13	5	0.02681532199555172	0.44346920559357333	0.25825647128830703	0.1852127343052663	AD
ENSG00000186310	187	72	115	1.429261593741969	0.7747694138649212	0.6051770306456412	0.16959238321927994	AD
ENSG00000100416	148	219	-71	-0.9421475566656095	0.7478429038976495	0.8082415947634632	-0.06039869086581373	Control
ENSG00000163029	4	20	-16	-0.2409244207924007	0.23147872656947338	0.3249033025885153	-0.09342457601904192	Control
ENSG00000089041	17	23	-6	-0.11342930517909	0.4343945254388575	0.3534662302886046	0.0809282951502529	Control
ENSG00000105402	26	9	17	0.17980946073152454	0.4982148170187444	0.2008330853912526	0.2973817316274918	AD
ENSG00000122483	15	2	13	0.12881141448620026	0.41594763463254986	0.05385301993454329	0.3620946146980066	AD
ENSG00000226137	42	82	-40	-0.5469126982643463	0.5709610235049093	0.6331448973519785	-0.06218387384706925	Control
ENSG00000172354	11	11	0	-0.03693223581110361	0.377268670038679	0.23073490032728355	0.14653376971139542	Control
ENSG00000188313	7	38	-31	-0.43216709421236665	0.3122582564712883	0.4639988098780125	-0.1517405534067242	Control
ENSG00000159685	24	83	-59	-0.7891534179296366	0.4870574233858971	0.6350788455816722	-0.14802142219577508	Control
ENSG00000116237	44	63	-19	-0.27917295547639387	0.5801844689080631	0.5775066944361797	0.002677774471883332	Control
ENSG00000112367	20	46	-26	-0.36841953640571135	0.4587920261826837	0.5077357929187741	-0.04894376673609041	Control
ENSG00000166226	4	4	0	-0.03693223581110361	0.23147872656947338	0.10874739660815233	0.12273132996132105	Control
ENSG00000162407	1	1	0	-0.03693223581110361	0.0589110383814341	0.02008330853912526	0.03882772984230884	Control
ENSG00000141101	62	2	60	0.7280384578687604	0.6294257661410294	0.05385301993454329	0.5755727462064861	AD
ENSG00000167208	14	33	-19	-0.27917295547639387	0.40568283249033027	0.42784885450758703	-0.02216602201725676	Control
ENSG00000153933	29	56	-27	-0.38116904796704243	0.5144302290984826	0.5523653674501636	-0.03793513835168105	Control
ENSG00000171462	17	89	-72	-0.9548970682269404	0.4343945254388575	0.6486164831895269	-0.21422195775066943	Control
ENSG00000025796	6	20	-14	-0.21542539766973856	0.28711692948527223	0.3249033025885153	-0.037786373103243065	Control
ENSG00000108424	30	98	-68	-0.9038990219816162	0.5191907170484975	0.6636417732817613	-0.14445105623326382	Control
ENSG00000197150	12	35	-23	-0.33017100172171815	0.3882772984230884	0.44376673609044925	-0.055489437667360864	Control
ENSG00000154144	38	16	22	0.24355701853817985	0.5544480809282951	0.2897947039571556	0.2646533769711395	AD
ENSG00000250802	23	130	-107	-1.4011299728735278	0.48021422195775065	0.7152633144897352	-0.23504909253198458	Control
ENSG00000187601	61	150	-89	-1.1716387647695685	0.6276405831597739	0.7438262421898244	-0.11618565903005051	Control
ENSG00000270049	13	73	-60	-0.8019029294909675	0.39764950907468016	0.6090449271050282	-0.21139541803034806	Control
ENSG00000156482	4	22	-18	-0.26642344391506284	0.23147872656947338	0.3436477238916989	-0.11216899732222552	Control
ENSG00000204514	24	18	6	0.03956483355688279	0.4870574233858971	0.30913418625409106	0.17792323713180602	AD
ENSG00000166394	7	30	-23	-0.33017100172171815	0.3122582564712883	0.4089556679559655	-0.0966974114846772	Control
