gene	region	logFC	t	adj.P.Val	B	direction	label
ENSG00000186188	TC	-0.5122240453045617	-2.81688178697275	0.02981803086599634	-2.4842877530397027	Underexpressed	FFAR4
ENSG00000163739	TC	0.7684496361464532	2.8166617362672475	0.02982486573711514	-2.4848562191352217	Overexpressed	CXCL1
ENSG00000151914	TC	0.6101554504297475	2.8130298682266477	0.02998427930440175	-2.49423283091325	Overexpressed	DST
ENSG00000134028	TC	0.5812249155813893	2.8129317970772667	0.02998427930440175	-2.4944421561753134	Overexpressed	ADAMDEC1
ENSG00000163817	TC	0.5507958815110019	2.812369342684241	0.02999825380257916	-2.495936985194798	Overexpressed	SLC6A20
ENSG00000205362	TC	0.5560354985399822	2.811982107707918	0.03000465236497698	-2.4969358838594187	Overexpressed	MT1A
ENSG00000165507	TC	0.5153036879075064	2.807809260417355	0.03020533617288631	-2.5076922078327413	Overexpressed	DEPP1
ENSG00000125731	TC	0.5087937505300006	2.806772154116279	0.03024385747397244	-2.5103633307012454	Overexpressed	SH2D3A
ENSG00000142698	TC	-0.680806632119896	-2.806741325561593	0.03024385747397244	-2.5104427177670465	Underexpressed	C1orf94
ENSG00000241717	TC	0.5408760144454905	2.803317983841226	0.03043638788130287	-2.519253355417129	Overexpressed	VWFP1
ENSG00000166426	TC	0.592621939438092	2.8027190799027473	0.03046174621356486	-2.520793761270984	Overexpressed	CRABP1
ENSG00000171345	TC	0.5211158309443729	2.801912077597217	0.03051286928155844	-2.5228689383072327	Overexpressed	KRT19
ENSG00000277782	TC	-0.5394000774137551	-2.7976003807314	0.03075286783546859	-2.5339472335676057	Underexpressed	NA
ENSG00000287652	TC	0.6735818387068644	2.796626190268271	0.03079517386658205	-2.536448160011361	Overexpressed	NA
ENSG00000226453	TC	0.5134716083422499	2.794291401221661	0.03097186982133094	-2.542405596449268	Overexpressed	LINC02542
ENSG00000237927	TC	0.5412006607495976	2.789919949490582	0.03125123326382663	-2.553643119469758	Overexpressed	NA
ENSG00000181195	TC	-0.568527055396288	-2.7894526350554996	0.03128361417189879	-2.554839944701412	Underexpressed	PENK
ENSG00000169429	TC	0.6716457872950441	2.7798908820327903	0.03191419432413687	-2.5792887673190976	Overexpressed	CXCL8
ENSG00000224397	TC	0.5559447825927983	2.7790112235456372	0.03196505801671757	-2.581534215699746	Overexpressed	PELATON
ENSG00000198121	TC	-0.6048199314524823	-2.7752173548413404	0.03218865091153961	-2.59121127280562	Underexpressed	LPAR1
ENSG00000175857	TC	0.5301424380805413	2.7732634319002263	0.03231424448897573	-2.596190530885666	Overexpressed	GAPT
ENSG00000261040	TC	0.6943553080062226	2.770939782968094	0.03248935584205278	-2.602107875567608	Overexpressed	WFDC21P
ENSG00000284377	TC	-0.6561517446428011	-2.770863867646987	0.03248935584205278	-2.602301124410181	Underexpressed	NA
ENSG00000163638	TC	0.703156104938218	2.769119290368391	0.03258204010542229	-2.6067407821018316	Overexpressed	ADAMTS9
ENSG00000261693	TC	-0.530174522714645	-2.7685102021524095	0.03261790285035968	-2.6082902181717182	Underexpressed	NA
ENSG00000135245	TC	0.5473602516257685	2.7671688477145677	0.03270886921593504	-2.611701358170238	Overexpressed	HILPDA
ENSG00000237988	TC	0.5878521562294061	2.7667021653284194	0.03273542205816487	-2.6128878094756187	Overexpressed	OR2I1
ENSG00000244682	TC	0.5670069088863485	2.7662685249221477	0.03274722307477918	-2.613990096639896	Overexpressed	FCGR2C
ENSG00000233288	TC	0.5784625207333034	2.7636065224917488	0.03290892428345227	-2.6207448317358195	Overexpressed	NA
ENSG00000235292	TC	-0.5130943487042798	-2.7618228819148634	0.03302781732811448	-2.625281689687598	Underexpressed	NA
ENSG00000231964	TC	0.5186625527047273	2.761562749358293	0.0330391700576638	-2.625941900889215	Overexpressed	NA
ENSG00000205038	TC	0.6956742078573463	2.7602778899536924	0.03313330664798206	-2.6292020281724837	Overexpressed	PKHD1L1
ENSG00000286663	TC	0.5280075445312171	2.7565169021637814	0.03333788250817843	-2.638737097773185	Overexpressed	NA
ENSG00000281327	TC	0.5734707068797436	2.753573779238182	0.0335556834290418	-2.6461905147242786	Overexpressed	LINC01338
ENSG00000144227	TC	-0.5433505758840029	-2.752956737775329	0.03359078917218571	-2.6477522552296455	Underexpressed	NXPH2
ENSG00000197971	TC	-0.5904921490382335	-2.7511190383997297	0.0337032187591608	-2.652401632428397	Underexpressed	MBP
ENSG00000150175	TC	-0.6233235827205199	-2.7480504596802633	0.03391455990709843	-2.6601589058969433	Underexpressed	FRMPD2B
ENSG00000285527	TC	0.6406621755161235	2.747775065436006	0.03392667690379032	-2.6608547131818217	Overexpressed	NA
ENSG00000279965	TC	0.6639107272394598	2.7452870366881825	0.03409863435703067	-2.667138087237413	Overexpressed	LINC03032
ENSG00000168229	TC	0.6377105628902662	2.743866840895473	0.03420505184724287	-2.6707224133190066	Overexpressed	PTGDR
ENSG00000127533	TC	0.5723849432721217	2.7438003643298985	0.03420505184724287	-2.670890147651476	Overexpressed	F2RL3
ENSG00000121552	TC	0.6651619444911838	2.73925774338016	0.03451522882710175	-2.6823434659673655	Overexpressed	CSTA
ENSG00000226808	TC	0.5395502128600169	2.7357776793136055	0.0347158218038959	-2.691106195477142	Overexpressed	LINC00840
ENSG00000264548	TC	-0.558641921508868	-2.7336108565664863	0.03487070857032844	-2.69655714130233	Underexpressed	NA
ENSG00000249307	TC	0.5768790974596598	2.7323525308613013	0.03495086477944986	-2.699720849667875	Overexpressed	LINC01088
ENSG00000171346	TC	0.6491929514592332	2.7318797256548524	0.03497175609961136	-2.700909247013915	Overexpressed	KRT15
ENSG00000179593	TC	0.5775349620356636	2.7315096609988405	0.03497281817008189	-2.701839276383408	Overexpressed	ALOX15B
ENSG00000129654	TC	0.5505112835487056	2.7310062477506016	0.03501087820675259	-2.70310424899595	Overexpressed	FOXJ1
ENSG00000152766	TC	0.7007193050960838	2.7273599220768094	0.03522075387545333	-2.712260432604115	Overexpressed	ANKRD22
ENSG00000106366	TC	0.6278535419614837	2.725735837925085	0.0353444422863735	-2.7163350742346544	Overexpressed	SERPINE1
ENSG00000228318	TC	0.5452881394403921	2.72248191574274	0.03561145419376553	-2.724486403268233	Overexpressed	MX1-AS1
ENSG00000229380	TC	0.6506644763166087	2.714606052058725	0.03626418159867892	-2.7441995378832513	Overexpressed	PRKAR1B-AS2
ENSG00000287844	TC	-0.506373486644287	-2.7082393061643457	0.03668177532106473	-2.7600930296806037	Underexpressed	NA
ENSG00000211666	TC	0.5933442438484442	2.7035609208485067	0.03700256509944633	-2.7717292926810786	Overexpressed	IGLV2-14
ENSG00000266066	TC	-0.5078121592254075	-2.7020869302578467	0.03713222337757306	-2.7754193737446604	Underexpressed	POLRMTP1
ENSG00000236556	TC	0.5254590903590057	2.6998608259580523	0.03731913750477282	-2.780957124627981	Overexpressed	NA
ENSG00000287689	TC	0.7155481734756917	2.695828015315172	0.03760210702725448	-2.7909788138202853	Overexpressed	NA
ENSG00000248332	TC	0.6256848589725474	2.6899311574451454	0.03811180561063539	-2.8056083618520087	Overexpressed	TUB-AS1
ENSG00000105641	TC	0.5809824749863717	2.6789322164840748	0.0390472429402209	-2.832818291924932	Overexpressed	SLC5A5
ENSG00000256422	TC	-0.5059131366885152	-2.672224257026477	0.0395602609054598	-2.8493633828683	Underexpressed	LINC02552
ENSG00000266573	TC	-0.5434782555055029	-2.671636005712588	0.03958889804636243	-2.8508125062639196	Underexpressed	NA
ENSG00000186198	TC	0.5323229470871498	2.6708326072630006	0.03961258583005446	-2.8527911657441196	Overexpressed	SLC51B
ENSG00000259236	TC	-0.5105527555858753	-2.665428285971742	0.04002905564753516	-2.8660872600494853	Underexpressed	GOLGA8VP
ENSG00000169174	TC	0.5196438668272361	2.665203767731694	0.04003314852276263	-2.8666391081171714	Overexpressed	PCSK9
ENSG00000198851	TC	0.6104555098817652	2.660538059727609	0.04038867296392507	-2.878097519868105	Overexpressed	CD3E
ENSG00000283031	TC	0.5094706035910135	2.6578554448165903	0.04058345080182652	-2.8846774606614964	Overexpressed	NA
ENSG00000171551	TC	0.6687651748549435	2.6544103522966385	0.04083095879850778	-2.8931187902462954	Overexpressed	ECEL1
ENSG00000135916	TC	0.5824689688058271	2.65367176273801	0.04088306888079587	-2.8949272257682166	Overexpressed	ITM2C
ENSG00000233602	TC	0.5246467111698161	2.652487794747314	0.04098682044494393	-2.8978252180232356	Overexpressed	ERI3-IT1
ENSG00000260211	TC	-0.6373335277063052	-2.6518366654918384	0.04104564797302231	-2.899418484040285	Underexpressed	NA
ENSG00000198237	TC	0.617788640385617	2.644489281439906	0.04173651128013078	-2.9173724166293233	Overexpressed	GUSBP13
ENSG00000283907	TC	0.7257866487211546	2.6395033468765385	0.04223321480442321	-2.929530219841495	Overexpressed	NA
ENSG00000198203	TC	0.6996518576837834	2.639087465749993	0.04227418073089808	-2.930543372151893	Overexpressed	SULT1C2
ENSG00000112245	TC	0.5286617927079897	2.6334344199258357	0.04269221755640698	-2.9442807284533683	Overexpressed	PTP4A1
ENSG00000004799	TC	0.5277501893715417	2.6287211937564456	0.04302023793660338	-2.9557504284784155	Overexpressed	PDK4
ENSG00000180846	TC	0.5272721660169855	2.628311753900693	0.0430452260989748	-2.9567441903005416	Overexpressed	CSNK1G2-AS1
ENSG00000162366	TC	0.6158865439758658	2.6272365919376783	0.04313553553589087	-2.9593530738187495	Overexpressed	PDZK1IP1
ENSG00000254812	TC	-0.5472979069774038	-2.6249941601564246	0.04328405021915399	-2.96479122114859	Underexpressed	NA
ENSG00000124253	TC	0.9252243966152368	2.622741745662314	0.0434881077403351	-2.9702493313025644	Overexpressed	PCK1
ENSG00000167191	TC	0.6285334259482909	2.6213809436364337	0.04362087067382862	-2.97354479993225	Overexpressed	GPRC5B
ENSG00000111863	TC	-0.5049857666549586	-2.620362962966196	0.04371084882076616	-2.9760090384200613	Underexpressed	ADTRP
ENSG00000233532	TC	-0.5657810851037706	-2.612917916434745	0.04421134619481607	-2.9940049089001124	Underexpressed	LINC00460
ENSG00000211892	TC	0.6864975293619944	2.6115469393747346	0.04432896834423485	-2.9973137052113885	Overexpressed	IGHG4
ENSG00000172296	TC	0.5556627310949853	2.6096353152673553	0.044453245095432	-3.0019246949434284	Overexpressed	SPTLC3
ENSG00000115461	TC	0.5812967363619457	2.605093314538514	0.0449064234549086	-3.012868046807246	Overexpressed	IGFBP5
ENSG00000136944	TC	0.5973958515627809	2.603144451337311	0.04508967991566751	-3.017558259140339	Overexpressed	LMX1B
ENSG00000186407	TC	0.6217156695656341	2.60298017008192	0.04510156506076072	-3.01795347905918	Overexpressed	CD300E
ENSG00000225173	TC	-0.5572361880367347	-2.6017645528720124	0.04522708230907782	-3.0208629143709045	Underexpressed	NA
ENSG00000120708	TC	0.5722726396970845	2.597716722636025	0.04555517086999997	-3.030604013887242	Overexpressed	TGFBI
ENSG00000279146	TC	0.6089437115217473	2.5946403565664995	0.04584053772690216	-3.037987173771308	Overexpressed	NA
ENSG00000141579	TC	0.5210313860270155	2.592962361123152	0.04601917429272753	-3.0420109412012684	Overexpressed	ZNF750
ENSG00000284631	TC	0.5907892352488666	2.59215064275589	0.04607867612697174	-3.043956559548063	Overexpressed	SCYGR4
ENSG00000162069	TC	-0.5352745623414981	-2.5919392893807434	0.0460879858453741	-3.044463064198892	Underexpressed	BICDL2
ENSG00000271850	TC	-0.5002326406926724	-2.586290627809096	0.04654505210274672	-3.0579563419334113	Underexpressed	LINC02343
ENSG00000174175	TC	0.5529205459711659	2.5854355250326053	0.04663134140568467	-3.0600308338753694	Overexpressed	SELP
ENSG00000137757	TC	0.6110450484407794	2.583560139823107	0.04679387711723441	-3.064513241570908	Overexpressed	CASP5
ENSG00000159248	TC	-0.6582921854335959	-2.5832779345148307	0.04681261042707444	-3.0651874914193495	Underexpressed	GJD2
ENSG00000198542	TC	0.5659075094841812	2.5786890656203942	0.04723726946877292	-3.0761418781347163	Overexpressed	ITGBL1
ENSG00000229425	TC	-0.5241045357964351	-2.5766626675002886	0.04744258909336565	-3.0809735745543847	Underexpressed	NA
ENSG00000285738	TC	0.5357330073345827	2.5749181903566036	0.04763587638832822	-3.0851302917568786	Overexpressed	NA
ENSG00000200537	TC	-0.5610868062370208	-2.5712953217505112	0.04794973169424908	-3.0937358396371444	Underexpressed	RNY4P6
ENSG00000219992	TC	0.5133692612184388	2.5649306430778664	0.04859889954614787	-3.1088790625701095	Overexpressed	NA
ENSG00000179639	TC	0.7938633360846166	2.5607841354675105	0.04901890647455444	-3.1187140514363625	Overexpressed	FCER1A
ENSG00000286689	TC	-0.5557363505312223	-2.559438822216016	0.04910855340337147	-3.121901843521814	Underexpressed	NA
ENSG00000264315	TC	0.6101092666618824	2.5591825524734246	0.04913399941585716	-3.122508915101218	Overexpressed	HNRNPA1P11
ENSG00000243836	TC	0.6614475785123739	2.553481398097064	0.04969630603927189	-3.135999901325246	Overexpressed	WDR86-AS1
ENSG00000012223	DLPFC	1.1442434562892654	8.160682817531034	7.125192675342284e-11	23.92104767315076	Overexpressed	LTF
ENSG00000251423	DLPFC	-0.6267275890787372	-7.727618581062223	3.8903454323246147e-10	20.97226607237012	Underexpressed	DNAH5-AS1
ENSG00000196154	DLPFC	0.8807856900883326	7.675139387995648	4.3153280046062733e-10	20.62328798305427	Overexpressed	S100A4
ENSG00000157833	DLPFC	0.5366250873153007	7.65438319270259	4.3153280046062733e-10	20.485769722843596	Overexpressed	GAREM2
ENSG00000166535	DLPFC	0.589336376705643	7.595981691443607	4.844768774579147e-10	20.100384670368634	Overexpressed	A2ML1
ENSG00000086159	DLPFC	0.6471053059775995	7.456885727352873	1.115107068149704e-9	19.191774018090857	Overexpressed	AQP6
ENSG00000251632	DLPFC	0.7069776968572619	7.278189519232073	3.0372285638431507e-9	18.043875228004374	Overexpressed	LINC02172
ENSG00000251442	DLPFC	0.6617140290198007	7.204981630730386	4.179338467118866e-9	17.57998122696104	Overexpressed	LINC01094
ENSG00000042062	DLPFC	0.5994295976478847	7.076017608136836	7.457978048848121e-9	16.771898561112092	Overexpressed	RIPOR3
ENSG00000287689	DLPFC	0.83650985924942	7.040335473684029	8.168843694182196e-9	16.55038570368902	Overexpressed	NA
ENSG00000226673	DLPFC	0.7951675749442499	7.034986019490673	8.168843694182196e-9	16.517254293897203	Overexpressed	LINC01108
ENSG00000157005	DLPFC	-0.9966018154309078	-7.029561881407824	8.168843694182196e-9	16.483681057914367	Underexpressed	SST
ENSG00000266903	DLPFC	0.9174654481022744	6.947575737993068	1.1655751244214635e-8	15.978768089409533	Overexpressed	CEACAM16-AS1
ENSG00000237422	DLPFC	0.5140040859933119	6.901367250024633	1.3856533082668877e-8	15.696307175307703	Overexpressed	NA
ENSG00000257181	DLPFC	0.5408085352153087	6.870268061432805	1.4940791820154535e-8	15.507067987660523	Overexpressed	NA
ENSG00000188488	DLPFC	0.8532942346466603	6.822244080871837	1.9143229683111665e-8	15.216209068812791	Overexpressed	SERPINA5
ENSG00000248837	DLPFC	-0.6338558663879001	-6.809386674010446	1.9143229683111665e-8	15.138620298317669	Underexpressed	NA
ENSG00000287680	DLPFC	0.5802740786223106	6.743708134867099	2.6408757971939566e-8	14.744148138836144	Overexpressed	NA
ENSG00000088827	DLPFC	0.6013247632134826	6.706828617746615	3.051362677822967e-8	14.524020817816712	Overexpressed	SIGLEC1
ENSG00000286722	DLPFC	0.5243811935136331	6.6159534508744064	4.634771079854177e-8	13.98584669971824	Overexpressed	NA
ENSG00000285999	DLPFC	0.6015384430359836	6.607569135243507	4.787690361471523e-8	13.936499112432024	Overexpressed	NA
ENSG00000120729	DLPFC	0.5064058751505138	6.567244659552811	5.805152182490974e-8	13.699884825480822	Overexpressed	MYOT
ENSG00000205929	DLPFC	0.6841499320506035	6.531828655088769	7.086811134923121e-8	13.493062779538205	Overexpressed	EPCIP
ENSG00000233123	DLPFC	-0.701209193169027	-6.476570379772904	8.82824760046642e-8	13.172222986765084	Underexpressed	LINC01007
ENSG00000230519	DLPFC	0.5294825313247395	6.457929212817728	9.297448267759816e-8	13.064501010135013	Overexpressed	HMGB1P49
ENSG00000227456	DLPFC	0.526982448823663	6.437868962087645	1.0050439851546005e-7	12.948867904985324	Overexpressed	LINC00310
ENSG00000010310	DLPFC	0.7763444411846914	6.415184127031056	1.105505365292534e-7	12.81846794039095	Overexpressed	GIPR
ENSG00000276269	DLPFC	0.6989433639241138	6.404654359887243	1.1621446503075243e-7	12.758070102514548	Overexpressed	NA
ENSG00000228058	DLPFC	0.7035402678677025	6.362202438145324	1.4012473539576178e-7	12.515412184555014	Overexpressed	LINC01736
ENSG00000128564	DLPFC	-0.9428764328668872	-6.273557233752412	2.117333877179137e-7	12.013081091818542	Underexpressed	VGF
ENSG00000104415	DLPFC	0.5558044000110258	6.252725528262891	2.3174359319920727e-7	11.89589404492191	Overexpressed	CCN4
ENSG00000183856	DLPFC	-0.5844405911357606	-6.245395478563606	2.394112201172241e-7	11.85473765064908	Underexpressed	IQGAP3
ENSG00000147571	DLPFC	-0.8861189942572825	-6.205188305422022	2.939937644801924e-7	11.629709800719386	Underexpressed	CRH
ENSG00000230537	DLPFC	0.5176894904456946	6.2012295847601235	2.9472699715159714e-7	11.607620436575054	Overexpressed	LINC02937
ENSG00000255916	DLPFC	-0.5191092723656965	-6.179669443162195	3.214346067706805e-7	11.487525914354508	Underexpressed	NA
ENSG00000159176	DLPFC	0.563545203496588	6.15967491498526	3.477204294434405e-7	11.376468866704602	Overexpressed	CSRP1
ENSG00000286798	DLPFC	0.5039470338607321	6.149243437527663	3.5852863983942993e-7	11.31864969606618	Overexpressed	NA
ENSG00000260788	DLPFC	0.5934917710467627	6.143262959114219	3.654661599518877e-7	11.285538839288453	Overexpressed	CEDORA
ENSG00000141433	DLPFC	-0.5556921488169735	-6.094933303383123	4.448337319664473e-7	11.018966647534466	Underexpressed	ADCYAP1
ENSG00000197322	DLPFC	-0.6664743919499925	-6.088120427749594	4.5079409713015716e-7	10.98153281887867	Underexpressed	TMEM132E-DT
ENSG00000011426	DLPFC	0.5011159734771997	6.079367558600417	4.630236002467281e-7	10.933491865978798	Overexpressed	ANLN
ENSG00000166928	DLPFC	0.6023236366300964	6.047784851742135	5.113542747406006e-7	10.76063686467268	Overexpressed	MS4A14
ENSG00000166592	DLPFC	0.5825116782972621	6.018171971652243	5.770115080247976e-7	10.599260752970164	Overexpressed	RRAD
ENSG00000188060	DLPFC	0.5934838569018646	5.995383519876026	6.122125909363435e-7	10.475535376909704	Overexpressed	RAB42
ENSG00000260395	DLPFC	0.5156518628029079	5.868158700998525	9.760003346234836e-7	9.792192804829792	Overexpressed	NA
ENSG00000287611	DLPFC	-0.5734850899223023	-5.841171962223444	1.0869213156002544e-6	9.648863897173976	Underexpressed	NA
ENSG00000203565	DLPFC	0.6370032604035125	5.7924638230263215	1.3161988584869756e-6	9.391613894882711	Overexpressed	NA
ENSG00000281327	DLPFC	0.6630469736759803	5.752829647096359	1.579461350699938e-6	9.183662080681174	Overexpressed	LINC01338
ENSG00000111087	DLPFC	0.5093326249989234	5.733027654407814	1.7135379995637388e-6	9.080228610429554	Overexpressed	GLI1
ENSG00000265527	DLPFC	0.5202165395206939	5.695757335936821	2.0124260675249235e-6	8.886390503806226	Overexpressed	MIR5690
ENSG00000176697	DLPFC	-0.5204785256534779	-5.638725077130705	2.502077628877744e-6	8.591900856469518	Underexpressed	BDNF
ENSG00000006128	DLPFC	-0.6406842276008691	-5.584216390137248	3.065497390078067e-6	8.312855842926076	Underexpressed	TAC1
ENSG00000176387	DLPFC	0.5620740470003573	5.551734845559361	3.420255558169079e-6	8.147699611385846	Overexpressed	HSD11B2
ENSG00000198417	DLPFC	0.5310900711924837	5.55156039731018	3.420255558169079e-6	8.146814883172365	Overexpressed	MT1F
ENSG00000255986	DLPFC	0.6356843143896742	5.520327876291163	3.9352889419255155e-6	7.988808882102966	Overexpressed	MT1JP
ENSG00000175426	DLPFC	-0.6466677856532854	-5.462886415204017	4.905427170607371e-6	7.700252220725681	Underexpressed	PCSK1
ENSG00000256193	DLPFC	-0.5749837002089677	-5.432307683565153	5.450820844338335e-6	7.547721731210442	Underexpressed	LINC00507
ENSG00000240764	DLPFC	-0.558694030056321	-5.4319215135028855	5.450820844338335e-6	7.54580028190827	Underexpressed	PCDHGC5
ENSG00000183090	DLPFC	-0.6633857846506377	-5.368218290529245	6.904706487697098e-6	7.230482439838373	Underexpressed	FREM3
ENSG00000102362	DLPFC	0.52890939995088	5.36571982756576	6.951651028851863e-6	7.218182408816868	Overexpressed	SYTL4
ENSG00000181195	DLPFC	-0.5865453526374846	-5.333540368472516	7.630788268600833e-6	7.060213681796955	Underexpressed	PENK
ENSG00000258227	DLPFC	0.6060240749181909	5.261725467300005	1.0043619619582033e-5	6.710707319665249	Overexpressed	CLEC5A
ENSG00000253154	DLPFC	0.5293132056327479	5.25981780766149	1.0093845451569767e-5	6.701480427312155	Overexpressed	NA
ENSG00000251372	DLPFC	0.5673307132782304	5.254668264674995	1.0253908942797608e-5	6.676588140236027	Overexpressed	LINC00499
ENSG00000136099	DLPFC	-0.639500579293852	-5.242440996448778	1.0669335879921424e-5	6.617569629732109	Underexpressed	PCDH8
ENSG00000254239	DLPFC	0.5011724887118278	5.24210273048571	1.0669335879921424e-5	6.61593862399553	Overexpressed	NA
ENSG00000283025	DLPFC	-0.5108208099822469	-5.138094368058746	1.5494701181945224e-5	6.118885353606497	Underexpressed	NA
ENSG00000166523	DLPFC	0.6056369420590295	5.1258683519974735	1.61276676452385e-5	6.061040469034032	Overexpressed	CLEC4E
ENSG00000164326	DLPFC	-0.6606568802343995	-5.1196086035690485	1.6487488084396846e-5	6.031471349800268	Underexpressed	CARTPT
ENSG00000101438	DLPFC	-0.5375715922760991	-5.107134161776324	1.725677484363066e-5	5.97264212501299	Underexpressed	SLC32A1
ENSG00000186081	DLPFC	-0.7193546818684275	-5.09684287357799	1.786847699488713e-5	5.92420510162824	Underexpressed	KRT5
ENSG00000230882	DLPFC	-0.5777480428297554	-5.05384460602821	2.0460604343609072e-5	5.722774307777214	Underexpressed	NA
ENSG00000241170	DLPFC	0.5089203574596297	4.994059026049303	2.475917620163968e-5	5.445241882940777	Overexpressed	RPL31P46
ENSG00000188269	DLPFC	0.6151290142441992	4.985919827423561	2.554613587059641e-5	5.407687789237619	Overexpressed	OR7A5
ENSG00000180440	DLPFC	-0.5310213790990179	-4.983112931141023	2.5772731481927723e-5	5.394749580670749	Underexpressed	SERTM1
ENSG00000168081	DLPFC	-0.5472002003703071	-4.905224363104312	3.376827587994816e-5	5.038340933422936	Underexpressed	PNOC
ENSG00000136750	DLPFC	-0.5264786881731851	-4.858542583053831	4.004089598825372e-5	4.827155504297369	Underexpressed	GAD2
ENSG00000286710	DLPFC	0.5483318852148269	4.728274234560548	6.297315833468321e-5	4.247492395316002	Overexpressed	NA
ENSG00000175832	DLPFC	0.5410883169540748	4.7266236244992506	6.335125295713191e-5	4.24023918611224	Overexpressed	ETV4
ENSG00000170759	DLPFC	0.6746738313676772	4.661748346263502	7.846357324160757e-5	3.9569834483862225	Overexpressed	KIF5B
ENSG00000132424	DLPFC	0.5534095114808757	4.548330408806368	1.1450057478683233e-4	3.4703553991311393	Overexpressed	PNISR
ENSG00000186212	DLPFC	-0.548363885995423	-4.526655154830205	1.230654412509375e-4	3.3786023835202803	Underexpressed	SOWAHB
ENSG00000249109	DLPFC	-0.5778561412536991	-4.4704210857356665	1.4834638749509305e-4	3.142430879162366	Underexpressed	NA
ENSG00000240583	DLPFC	0.5150364552878006	4.418040845814066	1.7563223815199086e-4	2.9248812061882985	Overexpressed	AQP1
ENSG00000132613	DLPFC	0.5898329641402498	4.261496300510315	2.969962845908216e-4	2.288785841647809	Overexpressed	MTSS2
ENSG00000210195	DLPFC	0.5194971935409853	4.173267684642997	3.942992631284428e-4	1.9396289522123675	Overexpressed	MT-TT
ENSG00000228253	DLPFC	0.6071721546657773	4.173061624050784	3.9445996485161175e-4	1.9388214080685229	Overexpressed	MT-ATP8
ENSG00000139970	DLPFC	-0.5405634973270139	-4.0425156420486035	5.913203028589217e-4	1.4346661066046984	Underexpressed	RTN1
ENSG00000203930	DLPFC	0.5102848265515796	3.962620074776196	7.554282091145224e-4	1.1334828231399978	Overexpressed	LINC00632
ENSG00000177575	DLPFC	0.5294474746470064	3.3535982319123803	0.00439898289952352	-0.9760282471816026	Overexpressed	CD163
ENSG00000134769	DLPFC	0.5002677778437938	3.184822942560391	0.00687243448710026	-1.5015438219521586	Overexpressed	DTNA
ENSG00000159176	HCN	0.6898525622481362	6.534682032822145	6.640517999434922e-7	13.303219644939672	Overexpressed	CSRP1
ENSG00000086159	HCN	0.7195304728331706	6.308404896560612	1.4075443347852478e-6	12.037193905619072	Overexpressed	AQP6
ENSG00000184009	HCN	-0.533804071126891	-6.215376427411522	1.692907968914712e-6	11.527291276820463	Underexpressed	ACTG1
ENSG00000145832	HCN	0.5253327661937881	6.0204032704683765	4.738632154785723e-6	10.477495711649077	Overexpressed	SLC25A48
ENSG00000172987	HCN	0.6592178373949125	5.979819753552784	4.7718736608550185e-6	10.26237635526793	Overexpressed	HPSE2
ENSG00000108932	HCN	-0.6213377784996128	-5.8961224167289386	6.4299472089057435e-6	9.823277737048974	Underexpressed	SLC16A6
ENSG00000228058	HCN	0.6395874727281541	5.88698707312429	6.4299472089057435e-6	9.776082816876484	Overexpressed	LINC01736
ENSG00000198417	HCN	0.5476852653999256	5.834949155857629	7.620651817233735e-6	9.50521490572916	Overexpressed	MT1F
ENSG00000125144	HCN	0.7866286218976946	5.797045354892012	8.301379926942795e-6	9.309675968396938	Overexpressed	MT1G
ENSG00000175793	HCN	-0.9364554888378612	-5.757529133647048	9.715589412734394e-6	9.107497728160112	Underexpressed	SFN
ENSG00000146005	HCN	0.5018028590038384	5.691395755847675	1.213553958103443e-5	8.770553488060473	Overexpressed	PSD2
ENSG00000205358	HCN	0.957708600020018	5.665225283508611	1.301834867637e-5	8.637997846483387	Overexpressed	MT1H
ENSG00000254746	HCN	0.5906703718316493	5.448652710874807	2.819592078316523e-5	7.563603184199305	Overexpressed	NA
ENSG00000246100	HCN	-0.5396701086311957	-5.441780663164219	2.819592078316523e-5	7.529805860488377	Underexpressed	LINC00900
ENSG00000156127	HCN	-0.8912716440582553	-5.431194610004342	2.876356900611355e-5	7.478485738418721	Underexpressed	BATF
ENSG00000254211	HCN	0.81737066366723	5.4006825805960945	3.260480762720476e-5	7.330051702581517	Overexpressed	LINC01485
ENSG00000287689	HCN	0.9440429019496775	5.3646939723691895	3.683059699424851e-5	7.156333261778492	Overexpressed	NA
ENSG00000166535	HCN	0.5488880844683459	5.267103183452655	5.028295924445234e-5	6.689520232592518	Overexpressed	A2ML1
ENSG00000287527	HCN	-0.9035332059672644	-5.249026919042381	5.26439608276776e-5	6.604356883763851	Underexpressed	NA
ENSG00000145681	HCN	-0.557172745014797	-5.053113861773347	9.793545715283894e-5	5.693465795972147	Underexpressed	HAPLN1
ENSG00000275221	HCN	-0.8447659331136088	-4.941276801431673	1.3712307078841304e-4	5.187018179431375	Underexpressed	H2AC15
ENSG00000141753	HCN	-0.5270362364651398	-4.843643594143913	1.934307300387303e-4	4.752673250355855	Underexpressed	IGFBP4
ENSG00000184414	HCN	0.6789781158627095	4.829118134293118	2.0219204426928617e-4	4.689046006877076	Overexpressed	IRS3P
ENSG00000130720	HCN	-0.6437172600311349	-4.7877054046493175	2.2379717391154345e-4	4.507728116675258	Underexpressed	FIBCD1
ENSG00000134760	HCN	-0.7271584032727718	-4.770106047130716	2.3339008597094536e-4	4.431277482759716	Underexpressed	DSG1
